observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200208_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2002-08,1991-01,1997-12,3447.06,6421.0,6760.0,3312.94,339.0,2503.0,2007-01,,2006-07,-6.0,,,24,101,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,1
FR_200208_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2002-08,2001-05,,4213.0,,4213.0,0.0,,487.0,2009-10,,2007-10,-24.0,,,5,75,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,2
FR_200208_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2002-08,2002-04,,3072.0,,3072.0,0.0,,163.87,2008-02,,2008-02,0.0,,,0,0,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,3
FR_200208_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2002-08,2001-12,,13171.0,,13171.0,0.0,,771.72,2008-12,,2008-12,0.0,,,3,119,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,4
FR_200208_005,,,5,POOTKI BALIHARI UG,,,COAL,2002-08,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,169.79,1994-03,2000-03,2003-03,108.0,36.0,,2,2,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,5
FR_200208_006,,,6,TPS-I EXP.(NLC),NLC,,COAL,2002-08,1996-02,2001-12,1590.58,1420.27,1423.47,-167.11,3.2,1065.54,2001-03,2002-05,2003-03,24.0,10.0,3.0,10,13,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,6
FR_200208_007,,,7,JHANJRA U.G. (ECL),ECL,,COAL,2002-08,1982-12,1995-08,184.55,403.96,386.44,201.89,-17.52,370.7,1994-03,1998-03,2003-03,108.0,60.0,,1,1,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,7
FR_200208_008,,,8,SATGRAM UG(ECL),ECL,,COAL,2002-08,1979-05,2002-02,26.37,118.87,118.87,92.5,0.0,111.02,1989-03,2003-03,2003-03,168.0,0.0,,1,1,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,8
FR_200208_009,,,9,MINE-1A(NLC),NLC,,COAL,2002-08,1998-02,,1032.81,,1015.74,-17.07,,724.17,2003-03,,2003-03,0.0,,,14,22,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,9
FR_200208_010,,,10,EXPANSION OF MINE- I(NLC),NLC,,COAL,2002-08,1992-03,2001-12,1336.93,1658.38,1667.76,330.83,9.38,1419.56,1996-10,2003-04,2003-04,78.0,0.0,,0,8,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,10
FR_200208_011,,,11,JHARKHAND OC(CCL),CCL,,COAL,2002-08,1998-10,,110.89,,110.89,0.0,,42.82,2004-03,,2004-03,0.0,,,3,6,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,11
FR_200208_012,,,12,DUDHICHUA (NCL),NCL,,COAL,2002-08,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1047.87,1998-03,2004-03,2004-03,72.0,0.0,,3,4,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,12
FR_200208_013,,,13,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2002-08,1997-07,,1846.49,,1846.49,0.0,,1035.93,2004-03,,2004-03,0.0,,,5,9,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,13
FR_200208_014,,,14,NAMRUP PLANT,,,FERTILISERS,2002-08,1997-10,,350.0,,,159.4,,288.35,2001-05,,,24.0,,,0,26,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,8,14
FR_200208_015,,,15,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,,MINES,2002-08,1998-02,,2061.98,,2061.98,0.0,,1433.64,2002-05,,2004-01,20.0,,,7,24,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,9,15
FR_200208_016,,,16,INSTALLATION OF 8th UNIT OF CAPTIVE POWER PLANT. (NALCO),NALCO,,MINES,2002-08,2001-02,,480.0,,480.0,0.0,,109.13,2004-02,,2004-02,0.0,,,0,22,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,9,16
FR_200208_017,,,17,10/11A BAILADILA DEPOSIT(NMDC),NMDC,,STEEL,2002-08,1995-08,,430.5,,449.02,18.52,,301.87,1999-08,,2002-11,39.0,,3.0,17,32,,,,FR_AUG_2002.pdf,Sector-Wise analysis of projects,9,17
