observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200906_001,,,1,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2009-06,2001-05,,4213.0,,3282.0,-931.0,,2417.0,2009-10,,2009-12,2.0,,,71,75,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,1
FR_200906_002,,,2,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2009-06,2002-04,,3072.0,,3072.0,0.0,,2023.0,2008-02,,2009-12,22.0,,,61,75,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,2
FR_200906_003,,,3,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2009-06,2003-09,,3492.0,,3492.0,0.0,,1752.34,2010-09,,2010-09,0.0,,,12,76,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,3
FR_200906_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2009-06,2001-12,,13171.0,,13171.0,0.0,,11947.0,2008-12,,2010-09,21.0,,1.0,61,119,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,4
FR_200906_005,,,5,Uranium Ore Mine & Processing Plant at Tummalapalle,,,ATOMIC ENERGY,2009-06,2007-09,,1106.29,,1106.29,0.0,,273.34,2011-04,,2011-04,0.0,,,0,0,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,5
FR_200906_006,,,6,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING,,,ATOMIC ENERGY,2009-06,2007-02,,290.92,,290.92,0.0,,131.42,2009-02,,2009-06,4.0,,,8,24,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,6
FR_200906_007,,,7,Construction of New Internation Terminal Building,,,ATOMIC ENERGY,2009-06,2006-10,,245.58,295.0,245.58,0.0,-49.42,174.8,2008-12,,2009-09,9.0,,,18,28,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,7
FR_200906_008,,,8,C/o New expandable Modular Integrated Bldg.Raipur Airport,,,ATOMIC ENERGY,2009-06,2008-03,,129.65,,129.65,0.0,,26.4,2009-09,,2009-12,3.0,,3.0,0,0,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,8
FR_200906_009,,,9,C/o Integerated Cargo Complex (ph-III) at Chennai Airport,,,ATOMIC ENERGY,2009-06,2008-08,,144.94,,144.94,0.0,,12.33,2010-04,,2010-01,-3.0,,,0,0,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,9
FR_200906_010,,,10,C/o Expandable Modular Integrated Ter. Buld.Raja Bhoj Airpt.,,,ATOMIC ENERGY,2009-06,2008-03,,135.04,,135.04,0.0,,25.0,2009-09,,2010-03,6.0,,6.0,0,0,,,,FR_JUNE_2009.pdf,Sector-Wise analysis of projects,17,10
