observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200206_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2002-06,1991-01,1997-12,3447.06,6421.0,6760.0,3312.94,339.0,2416.74,2007-01,,2006-07,-6.0,,,21,100,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,1
FR_200206_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2002-06,2001-05,,4213.0,,4213.0,0.0,,456.49,2009-10,,2007-09,-25.0,,,4,75,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,2
FR_200206_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2002-06,2002-04,,3072.0,,3072.0,0.0,,,2008-02,,2008-02,0.0,,,0,0,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,3
FR_200206_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2002-06,2001-12,,13171.0,,13171.0,0.0,,733.44,2008-12,,2008-12,0.0,,,1,119,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,4
FR_200206_005,,,5,TPS-I EXP.(NLC),NLC,,COAL,2002-06,1996-02,2001-12,1590.58,1420.27,1423.47,-167.11,3.2,1053.88,2001-03,2002-05,2002-12,21.0,7.0,5.0,7,13,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,5
FR_200206_006,,,6,POOTKI BALIHARI UG,,,COAL,2002-06,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,169.27,1994-03,2000-03,2003-03,108.0,36.0,,0,2,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,6
FR_200206_007,,,7,JHANJRA U.G. (ECL),ECL,,COAL,2002-06,1982-12,1995-08,184.55,403.96,386.44,201.89,-17.52,370.15,1994-03,1998-03,2003-03,108.0,60.0,9.0,1,1,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,7
FR_200206_008,,,8,SATGRAM UG(ECL),ECL,,COAL,2002-06,1979-05,2002-02,26.37,118.87,118.87,92.5,0.0,111.02,1989-03,2003-03,2003-03,168.0,0.0,,1,2,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,8
FR_200206_009,,,9,MINE-1A(NLC),NLC,,COAL,2002-06,1998-02,,1032.81,,1015.74,-17.07,,707.51,2003-03,,2003-03,0.0,,,14,22,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,9
FR_200206_010,,,10,RAVINDERKHANI NEW TECH. UG (SCCL),SCCL,,COAL,2002-06,1995-12,,242.95,,242.94,-0.01,,21.26,2003-03,,2003-03,0.0,,,0,0,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,10
FR_200206_011,,,11,EXPANSION OF MINE- I(NLC),NLC,,COAL,2002-06,1992-03,2001-12,1336.93,1658.38,1667.76,330.83,9.38,1414.38,1996-10,2003-04,2003-04,78.0,0.0,,0,8,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,11
FR_200206_012,,,12,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2002-06,1997-07,,1846.49,,1846.49,0.0,,1035.01,2004-03,,2004-03,0.0,,,5,10,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,12
FR_200206_013,,,13,DUDHICHUA (NCL),NCL,,COAL,2002-06,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1045.76,1998-03,2004-03,2004-03,72.0,0.0,,3,4,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,13
FR_200206_014,,,14,JHARKHAND OC(CCL),CCL,,COAL,2002-06,1998-10,,110.89,,110.89,0.0,,49.65,2004-03,,2004-03,0.0,,,3,6,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,9,14
FR_200206_015,,,15,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2002-06,1997-10,2001-09,350.0,509.4,509.4,159.4,0.0,276.69,2001-05,2002-02,2003-05,24.0,15.0,7.0,0,0,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,15
FR_200206_016,,,16,HALDIA FETILIZER PROJECT (HFC),HFC,,FERTILISERS,2002-06,1971-11,1981-07,88.03,281.96,790.0,701.97,508.04,830.0,1976-10,1982-04,,,,,0,0,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,16
FR_200206_017,,,17,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,,MINES,2002-06,1998-02,,2061.98,,2061.98,0.0,,1396.26,2002-05,,2003-01,8.0,,2.0,5,24,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,17
FR_200206_018,,,18,INSTALLATION OF 8th UNIT OF CAPTIVE POWER PLANT. (NALCO),NALCO,,MINES,2002-06,2001-02,,480.0,,480.0,0.0,,95.92,2004-02,,2004-02,0.0,,,0,22,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,18
FR_200206_019,,,19,10/11A BAILADILA DEPOSIT(NMDC),NMDC,,STEEL,2002-06,1995-08,,430.5,,449.02,18.52,,293.73,1999-08,,2002-08,36.0,,1.0,17,32,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,19
FR_200206_020,,,20,ADDNL COMPRESSOR(ONGCL),ONGCL,,PETROLEUM,2002-06,1999-12,,177.64,,177.64,0.0,,96.63,2002-04,,2002-04,0.0,,,0,6,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,20
FR_200206_021,,,21,HYDROTREATING PLANT AT GUWAHATI (IOC),IOC,,PETROLEUM,2002-06,1999-02,,497.0,,534.0,37.0,,476.83,2002-05,,2002-07,2.0,,,27,29,,,,FR_JUNE_2002.pdf,Sector-Wise analysis of projects,10,21
