observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_201304_001,,N16000057,1,"RESITEMENT OF MARKETING INSTALATION AT VISAKHAPATT - HPCL,Andhra Pradesh Total",,,PETROLEUM,2013-04,2009-01,,898.0,898.0,986.69,,,,,,2013-08,,,,52,53,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,1
FR_201304_002,,N18000071,2,"TRIPURA GAS BASED POWER PROJECT - NEEPCO,Tripura Total",,,POWER,2013-04,2009-07,,623.44,623.44,527.59,,,,,,2013-07,,,,10,29,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,2
FR_201304_003,,N22000083,3,"CONSTRUCTION OF NEW LINE FROM HARMATI-ITANAGAR/NAR - NEFR,Arunachal Pradesh",,,RAILWAYS,2013-04,1996-09,,406.4,,328.82,,,,,,2013-06,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,3
FR_201304_004,,220100324,4,"CHHINDWARA - NAGPUR (GC)(SECR) - SECR,Madhya pradesh",SECR,,RAILWAYS,2013-04,2005-04,,585.93,,194.91,,,,,,2013-12,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,4
FR_201304_005,,220100256,5,"KAPTANGANJ-THAWE-SIWAN- CHHAPRA GC (NER) - NER,Multi State",NER,,RAILWAYS,2013-04,1999-04,,750.89,,511.3,,,,,,2014-03,,,,0,1,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,5
FR_201304_006,,220100284,6,"KHURDA ROAD-BOLANGIR(NL)ECOR - ECOR,Odisha",NL,,RAILWAYS,2013-04,1994-04,,1995.25,,243.58,,,,,,2014-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,6
FR_201304_007,,220100315,7,"RANGIA-MURKONGSELEK, (GC) ALONG WITH LINKED FINGER - NEFR,Multi State",GC,,RAILWAYS,2013-04,2004-01,,2232.5,,1787.92,,,,,,2014-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,7
FR_201304_008,,220100319,8,"HATHUA-BHATNI (N L) (NER) - NER,Multi State",NER,,RAILWAYS,2013-04,2005-04,,230.03,,145.76,,,,,,2014-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,8
FR_201304_009,,220100135,9,"New BG Rly line from Eklakhi-Balurghat including G - NEFR,West Bengal",,,RAILWAYS,2013-04,1983-04,,703.17,,249.01,,,,,,2015-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,9
FR_201304_010,,N22000086,10,"NEW B.G. LINE FROM TETELIA TO BYRNIHAT (NATIONAL P - NEFR,Assam",,,RAILWAYS,2013-04,2006-09,,385.2,,131.55,,,,,,2015-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,10
FR_201304_011,,N22000101,11,"KISHANGANJ JALALGARH, NL, NEFR - NEFR,Bihar Total",,,RAILWAYS,2013-04,2008-04,,359.86,7649.23,1.22,,,,,,2015-03,,,,0,0,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,11
FR_201304_012,,N24000160,12,"UGRADATION OF HYDERABAD- BANGALORE SECTION - NHAI,Karnataka",,,ROAD TRANSPORT & HIGHWAYS,2013-04,2010-11,,680.0,,,,,,,,2013-04,,,,2,2,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,12
FR_201304_013,,N24000138,13,"Hungund-Surathkal and Mangalore- Knt/Kerala Border - NHAI,Karnataka",,,ROAD TRANSPORT & HIGHWAYS,2013-04,2010-09,,946.0,1.0,1485.6,,,,,,2013-06,,,,3,3,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,98,13
FR_201304_014,,N24000152,14,"DEVIHALLI-HASSAN - NHAI,Karnataka",,,ROAD TRANSPORT & HIGHWAYS,2013-04,2010-12,,453.0,,524.25,,,,,,2013-06,,,,1,1,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,99,14
FR_201304_015,,N24000158,15,"BELGAUM-DHARWAD(NH-4) - NHAI,Karnataka",NH-4,,ROAD TRANSPORT & HIGHWAYS,2013-04,2010-12,,480.0,,488.69,,,,,,2013-10,,,,2,2,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,99,15
FR_201304_016,,N24000157,16,"CHITRADURGA-TUMKUR(NH-4) - NHAI,Karnataka",NH-4,,ROAD TRANSPORT & HIGHWAYS,2013-04,2011-03,,839.0,,570.06,,,,,,2013-12,,,,0,1,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,99,16
FR_201304_017,,N24000146,17,"KUNDUPUR-SURATHKAL & MANGLORE - NHAI,Karnataka Total",,,ROAD TRANSPORT & HIGHWAYS,2013-04,2010-09,,671.0,4069.0,737.54,,,,,,2014-06,,,,2,3,,,,FR_APR_2013.pdf,Sector-Wise analysis of projects,99,17
