observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200409_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2004-09,2003-09,,343.26,,343.26,0.0,,21.2,2006-06,,2006-06,0.0,,,3,20,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,1
FR_200409_002,,,2,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2004-09,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,4586.0,2007-01,,2007-01,0.0,,,74,103,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,2
FR_200409_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2004-09,2001-05,,4213.0,,3282.0,-931.0,,905.0,2009-10,,2007-09,-25.0,,,18,76,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,3
FR_200409_004,,,4,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2004-09,2002-04,,3072.0,,3072.0,0.0,,622.0,2008-02,,2008-02,0.0,,,19,75,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,4
FR_200409_005,,,5,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2004-09,2001-12,,13171.0,,13171.0,0.0,,3669.0,2008-12,,2008-12,0.0,,,19,119,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,5
FR_200409_006,,,6,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2004-09,2003-09,,3492.0,,3492.0,0.0,,68.49,2010-09,,2010-09,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,6
FR_200409_007,,,7,POOTKI BALIHARI UG,,,COAL,2004-09,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,172.48,1994-03,2000-03,2007-03,156.0,84.0,,2,2,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,7
FR_200409_008,,,8,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2004-09,2003-10,,176.55,,176.55,0.0,,11.27,2008-03,,2007-10,-5.0,,7.0,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,8
FR_200409_009,,,9,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2004-09,1997-10,2001-09,350.0,509.4,509.4,159.4,0.0,443.93,2001-05,2002-02,2004-12,43.0,34.0,2.0,44,79,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,9
FR_200409_010,,,10,REBUILDING OFCOKE OVEN BATTERY NO. 1 (SAIL),,,STEEL,2004-09,2003-03,,112.39,,112.39,0.0,,24.91,2005-12,,2005-03,-9.0,,,11,19,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,10
FR_200409_011,,,11,REPAIR OF BLAST FURNACE No.4,,,STEEL,2004-09,2004-05,,95.64,,118.32,22.68,,0.27,2005-10,,2005-07,-3.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,11
FR_200409_012,,,12,BLOOM CASTER(SAIL),,,STEEL,2004-09,2004-05,,271.41,,,0.0,,1.78,2006-05,,,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,7,12
FR_200409_013,,,13,LINEAR ALKYL BENZENE (IOCL),,,PETROLEUM,2004-09,2001-05,,1248.0,,1202.0,-46.0,,945.85,2004-03,,2004-08,5.0,,,41,41,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,13
FR_200409_014,,,14,IOR GANDHAR(ONGCL),ONGCL,,PETROLEUM,2004-09,2000-12,,609.44,,692.45,83.01,,492.71,2004-03,,2004-09,6.0,,,12,12,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,14
FR_200409_015,,,15,IOR SCHEME NEELAM(ONGCL),ONGCL,,PETROLEUM,2004-09,2001-01,,347.69,,347.69,0.0,,1019.77,2003-07,,2004-10,15.0,,,9,9,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,15
FR_200409_016,,,16,REFINERY MODERNISATION(BPCL),BPCL,,PETROLEUM,2004-09,2000-12,,1592.65,,1831.0,238.35,,1342.72,2003-09,,2004-10,13.0,,,45,50,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,16
FR_200409_017,,,17,SIDPUR-SANGANER PRODUCT PIPE LINE (IOCL),,,PETROLEUM,2004-09,2002-02,,352.69,,350.0,-2.69,,298.09,2004-11,,2004-11,0.0,,,5,6,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,17
FR_200409_018,,,18,KBPL CONVERSION TO CRUDE SERVICE & MUNDRA-KOL LINE (IOCL),,,PETROLEUM,2004-09,2002-02,,305.6,,266.0,-39.6,,226.94,2004-08,,2004-12,4.0,,,6,8,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,18
FR_200409_019,,,19,"DHDT & M.S.Q PROJECT, MATHURA REFINERY (IOCL)",,,PETROLEUM,2004-09,2001-08,,1483.0,,1705.0,222.0,,928.34,2004-08,,2005-02,6.0,,2.0,48,68,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,19
FR_200409_020,,,20,INTEGRATED DEVELOPMENT OF G1 & GS-15 FIELDS,,,PETROLEUM,2004-09,2003-04,,429.82,,510.37,80.55,,20.3,2005-03,,2005-03,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,20
FR_200409_021,,,21,"IMPROVED OIL RECOVERY PROJECT, GELEKI",,,PETROLEUM,2004-09,2001-09,,390.09,,390.09,0.0,,0.11,2007-03,,2005-03,-24.0,,,6,6,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,21
FR_200409_022,,,22,DEVELOPMENT OF D-I PROSPECT (ONGCL),ONGCL,,PETROLEUM,2004-09,2002-09,,310.32,,506.52,196.2,,0.1,2005-03,,2005-04,1.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,22
FR_200409_023,,,23,MUMBAI HIGH-URAN TRUNK PIPELINE (ONGC),ONGC,,PETROLEUM,2004-09,2003-12,,2792.5,,2792.5,0.0,,2.52,2005-05,,2005-05,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,23
FR_200409_024,,,24,"IMPROVED OIL RECOVERY PROJECT, RUDRASAGAR",,,PETROLEUM,2004-09,2001-09,,113.9,,113.9,0.0,,47.17,2006-03,,2005-05,-10.0,,,4,6,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,24
FR_200409_025,,,25,PANIPAT REFINERY EXPANSION (IOCL),,,PETROLEUM,2004-09,1999-08,,3365.0,,4233.0,868.0,,1756.3,2005-01,,2005-06,5.0,,,80,151,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,25
FR_200409_026,,,26,MS QUALITY UPGRADATION FACILITIES AT HALDIA (IOCL),,,PETROLEUM,2004-09,2003-05,,359.0,,383.0,24.0,,68.84,2005-07,,2005-07,0.0,,,6,26,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,26
FR_200409_027,,,27,CHENNAI-TRICHY- MADURAI PRODUCT PIPELINE (IOCL),,,PETROLEUM,2004-09,2003-07,,363.21,,363.21,0.0,,38.08,2005-07,,2005-07,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,27
FR_200409_028,,,28,INTEGRATED PARA- XYLENE(IOCL),,,PETROLEUM,2004-09,1999-06,,4228.0,,4757.0,529.0,,1399.7,2005-08,,2005-08,0.0,,,37,129,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,8,28
FR_200409_029,,,29,MUMBAI HIGH NORTH DEV(ONGCL),ONGCL,,PETROLEUM,2004-09,2000-12,,2929.4,,2929.4,0.0,,2391.82,2005-12,,2005-12,0.0,,,15,20,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,29
FR_200409_030,,,30,GREEN FUELS & EMISSION CONTROL PROJECT AT MUMBAI REFINERY,,,PETROLEUM,2004-09,2002-10,,1152.0,,1152.0,0.0,,14.85,2005-04,,2005-12,8.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,30
FR_200409_031,,,31,PARADIP-HALDIA CRUDE OIL PIPLINE SYSTEM,,,PETROLEUM,2004-09,2004-03,,1178.0,,1178.0,0.0,,9.28,2006-03,,2006-03,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,31
FR_200409_032,,,32,"DAHEJ-HAZIRA-URAN GAS PIPELINE, MULTISTATE",,,PETROLEUM,2004-09,2002-12,,1416.0,,1416.0,0.0,,6.05,2005-07,,2006-03,8.0,,3.0,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,32
FR_200409_033,,,33,"DEVELOPMENT OF BASSEIN (VASAI) EAST, WESTERN OFFSHORE",,,PETROLEUM,2004-09,2003-04,,985.17,,985.17,0.0,,,2006-03,,2006-03,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,33
FR_200409_034,,,34,CLEAN FUELS PROJECT VIZAG REFINERY MODERNISATION,,,PETROLEUM,2004-09,2003-04,,1635.0,,1635.0,0.0,,40.94,2006-05,,2006-05,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,34
FR_200409_035,,,35,MS QUALITY UPGRADATION FACILITIES AT GUJARAT (IOCL),,,PETROLEUM,2004-09,2003-07,,390.0,,390.0,0.0,,10.97,2005-07,,2006-06,11.0,,,27,58,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,35
FR_200409_036,,,36,C2-C3 & LPG RECOVERY FROM LNG AT DAHEJ,,,PETROLEUM,2004-09,2003-12,,900.92,,1493.49,592.57,,,2006-06,,2006-06,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,36
FR_200409_037,,,37,PIPLINE EXTENTION TO PAKNI VIA HAZARWADI (HPCL),HPCL,,PETROLEUM,2004-09,2004-04,,335.17,,335.17,0.0,,,2006-09,,2006-09,0.0,,,0,0,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,37
FR_200409_038,,,38,IOR LAKWA-LAKHMANI,,,PETROLEUM,2004-09,2001-09,,345.1,,345.1,0.0,,58.27,2007-03,,2007-03,0.0,,31.0,3,3,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,38
FR_200409_039,,,39,MUMBAI HIGH SOUTH DEVELOPMENT (ONGCL),ONGCL,,PETROLEUM,2004-09,2001-10,,5255.97,,5255.97,0.0,,1686.23,2007-07,,2007-07,0.0,,,5,11,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,39
FR_200409_040,,,40,TR. SYSTEM STRENGTHENING IN BIHAR(P.GRID),P.GRID,,POWER,2004-09,2001-08,,162.88,,162.88,0.0,,95.71,2004-02,,2004-10,8.0,,1.0,29,30,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,40
FR_200409_041,,,41,ULDCS FOR EASTERN REGION (P.GRID),P.GRID,,POWER,2004-09,1998-09,,290.01,,396.51,106.5,,218.88,2003-09,,2004-12,15.0,,,13,18,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,41
FR_200409_042,,,42,DULHASTI HYDROELECTRIC PROJECT(NHPC),NHPC,,POWER,2004-09,1982-11,1989-07,183.45,3559.77,4227.92,4044.47,668.15,4222.49,1990-11,2001-03,2004-12,169.0,45.0,,7,7,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,42
FR_200409_043,,,43,KAHALGAON- BIHARSHARIFF 400KV D/C LINE-II (P.GRID),P.GRID,,POWER,2004-09,2001-12,,135.77,,135.77,0.0,,113.89,2004-06,,2004-12,6.0,,,15,18,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,43
FR_200409_044,,,44,MADURAI- THIRUVANANTHAPURAM 400 KV D/C LINE(P.GRID),P.GRID,,POWER,2004-09,2000-10,,195.97,,207.15,11.18,,192.66,2003-10,,2004-12,14.0,,,13,19,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,44
FR_200409_045,,,45,400/220/KV SYSTEM,,,POWER,2004-09,2002-01,,109.77,,,0.0,,66.37,2005-01,,,0.0,,,0,7,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,9,45
FR_200409_046,,,46,TEHRI DAM & H.P.P.(THDCL),,,POWER,2004-09,1994-03,,2963.66,,6672.88,3709.22,,6271.39,1999-03,,2005-03,72.0,,,13,16,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,46
FR_200409_047,,,47,DHAULIGANGA H.E.P.-I (NHPC),NHPC,,POWER,2004-09,1991-04,2000-07,601.98,1578.31,1578.31,976.33,0.0,1472.96,1998-10,2005-03,2005-03,77.0,0.0,,14,25,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,47
FR_200409_048,,,48,TEHRI TR. SYSTEM(P.GRID),P.GRID,,POWER,2004-09,1994-03,2002-08,421.0,702.97,811.06,390.06,108.09,705.95,1999-03,2002-12,2005-03,72.0,27.0,,2,11,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,48
FR_200409_049,,,49,GAZUVAKA HVDC BACK TO BACK PROJECT - II (500 MW),,,POWER,2004-09,2002-01,,769.25,,769.25,0.0,,367.82,2005-01,,2005-03,2.0,,,7,25,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,49
FR_200409_050,,,50,RAIPUR-CHANDRAPUR 400KV LINE (P.GRID),P.GRID,,POWER,2004-09,2003-03,,248.6,,248.6,0.0,,188.26,2005-12,,2005-03,-9.0,,,9,22,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,50
FR_200409_051,,,51,DHAULIGANGA BAREILY LINE TRANSMISSION(P.GRID),P.GRID,,POWER,2004-09,2001-01,,150.53,,150.53,0.0,,109.93,2005-01,,2005-03,2.0,,,7,21,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,51
FR_200409_052,,,52,TALA-SILIGURI TRANSMISSION LINE (P.GRID),P.GRID,,POWER,2004-09,2002-07,,231.53,,253.29,21.76,,180.45,2004-10,,2005-06,8.0,,,6,18,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,52
FR_200409_053,,,53,DULHASTI COMBINED TR.SYSTEM(P.GRID),P.GRID,,POWER,2004-09,2002-07,,567.05,,567.05,0.0,,332.67,2006-07,,2005-06,-13.0,,,5,18,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,53
FR_200409_054,,,54,RAMAGUNDAM STPP ST - III(NTPC),NTPC,,POWER,2004-09,2001-08,,1780.99,,2072.45,291.46,,1177.56,2005-08,,2005-08,0.0,,,39,39,,,,MonthlyFR_sep_2004.pdf,Sector-Wise analysis of projects,10,54
