observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_201107_001,,020100044,1,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE) - BHAVNI,Tamil Nadu","BHAVINI, 500 MWE",,ATOMIC ENERGY,2011-07,2003-09,,3492.0,,5677.0,,,3103.67,2010-09,,2012-01,,,,8,80,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,1
FR_201107_002,,N02000007,2,"URANIUM ORE MINE AND PROCESSING PLANT AT TUMMALAPA - UCIL,Andhra Pradesh",,,ATOMIC ENERGY,2011-07,2007-09,,1106.29,,1106.29,,,980.87,2011-04,,2012-04,,,,0,1,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,2
FR_201107_003,,020100040,3,"KUDANKULAM APP (NPCIL) - NPCIL,Tamil Nadu",NPCIL,,ATOMIC ENERGY,2011-07,2001-12,,13171.0,,15824.0,,,13940.0,2008-12,,2012-06,,,,61,119,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,3
FR_201107_004,,N02000010,4,"KAKRAPAR ATOMIC POWER PROJECT - 3&4 - NPCIL,Gujarat Total",,,ATOMIC ENERGY,2011-07,2009-10,,11459.0,29228.29,11459.0,,,899.0,2015-12,2016-05,2016-11,,,,0,70,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,4
FR_201107_005,,N04000038,5,"D/O KAMARAJ DOMESTIC TER-PH-II And EXP. ANNA INT. - AAI,Tamil Nadu",,,CIVIL AVIATION,2011-07,2008-08,,1273.0,2015.0,2015.0,,,881.21,2011-01,,2011-12,,,,0,0,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,5
FR_201107_006,,N04000037,6,"C/O INTEGRATED PASSENGER TER. BULD. NSCBI AIRPORT - AAI,West Bengal",,,CIVIL AVIATION,2011-07,2008-08,,1942.51,,1942.51,,,1282.55,2011-05,,2012-03,,,,0,0,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,6
FR_201107_007,,N04000069,7,"Construction of New International Terminal Building - AAI,Goa",,,CIVIL AVIATION,2011-07,2010-05,,204.73,,204.73,,,39.57,2012-05,,2012-05,,,,0,0,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,7
FR_201107_008,,N04000050,8,"C/o new Airport at Pakyong(Sikkim) Airport - AAI,Sikkim",Sikkim,,CIVIL AVIATION,2011-07,2009-01,,309.4,,264.29,,,141.91,2011-01,,2012-06,,,,0,0,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,8
FR_201107_009,,N04000065,9,"GAGAN PROJECT - AAI,Multi State Total",,,CIVIL AVIATION,2011-07,2008-09,,393.6,4123.24,393.6,,,323.65,2013-06,,2013-06,,,,0,0,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,9
FR_201107_010,,060100089,10,"BARSINGSAR TPS (2X125MW) (NLC) - NLC,Rajasthan",NLC,,COAL,2011-07,2004-12,,1114.18,1626.09,1626.09,,,1628.27,2009-06,,2011-08,,,,59,26,,,,FR_JULY_2011.pdf,Sector-Wise analysis of projects,37,10
