observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_201009_001,,020100041,1,"KAIGA 3 and 4 UNITS (NPCIL) - NPCIL,Karnataka",NPCIL,,ATOMIC ENERGY,2010-09,2001-05,,4213.0,,3282.0,,,2572.0,2009-10,2007-09,2010-12,,,,71,75,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,1
FR_201009_002,,N02000007,2,"URANIUM ORE MINE & PROCESSING PLANT AT TUMMALAPALL - UCIL,Andhra Pradesh",,,ATOMIC ENERGY,2010-09,2007-09,,1106.29,,1106.29,,,778.6,,,2011-04,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,2
FR_201009_003,,020100044,3,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE) - BHAVNI,Tamil Nadu","BHAVINI, 500 MWE",,ATOMIC ENERGY,2010-09,2003-09,,3492.0,,5677.0,,,2592.29,2010-09,,2011-09,,,,8,80,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,3
FR_201009_004,,020100040,4,"KUDANKULAM APP (NPCIL) - NPCIL,Tamil Nadu Total",NPCIL,,ATOMIC ENERGY,2010-09,2001-12,,13171.0,21982.29,13171.0,,,13150.0,2008-12,,2011-12,,,,61,119,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,4
FR_201009_005,,N04000068,5,"CONSTRACTION OF RCC/PRE STRESSD CONCRETE BRIDGE K3 - AAI,Tamil Nadu",,,CIVIL AVIATION,2010-09,2009-06,,213.35,,213.35,,,153.05,2010-09,,2010-11,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,5
FR_201009_006,,N04000040,6,"D/O OF TERMINAL BLDG. AND PAVEMENT WORKS AT CHENNA - AAI,Tamil Nadu",,,CIVIL AVIATION,2010-09,2008-01,,535.0,,535.0,,,331.8,2010-06,,2010-12,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,6
FR_201009_007,,N04000038,7,"D/O KAMARAJ DOMESTIC TER-PH-II & EXP. ANNA INT. TE(K1) - AAI,Tamil Nadu",K1,,CIVIL AVIATION,2010-09,2008-08,,1273.0,,1273.0,,,594.84,2011-01,,2011-01,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,7
FR_201009_008,,N04000056,8,"Extension of Secondary Runway(K2) - AAI,Tamil Nadu",K2,,CIVIL AVIATION,2010-09,2008-08,,230.0,,230.0,,,188.12,2011-01,,2011-01,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,8
FR_201009_009,,N04000037,9,"C/O INTEGRATED PASSENGER TER. BULD. NSCBI AIRPORT - AAI,West Bengal",,,CIVIL AVIATION,2010-09,2008-08,,1942.51,,1942.51,,,860.83,2011-05,,2011-08,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,9
FR_201009_010,,N04000069,10,"Construction of New International Terminal Building - AAI,Goa",,,CIVIL AVIATION,2010-09,2010-05,,204.73,,204.73,,,5.97,2012-05,,2012-05,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,10
FR_201009_011,,N04000017,11,"CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BLDG. A - AAI,Gujarat",,,CIVIL AVIATION,2010-09,2007-02,,290.92,,290.92,,,185.74,,,,,,,1,24,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,11
FR_201009_012,,N04000050,12,"C/o new Airport at Pakyong(Sikkim) Airport - AAI,Sikkim",Sikkim,,CIVIL AVIATION,2010-09,2009-01,,264.29,,264.29,,,,2011-01,,,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,12
FR_201009_013,,N04000065,13,"GAGAN PROJECT - AAI,Multi State Total",,,CIVIL AVIATION,2010-09,2008-09,,393.6,5347.4,393.6,,,202.26,2013-06,,,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,13
FR_201009_014,,060100089,14,"BARSINGSAR TPS (2X125MW) (NLC) - NLC,Rajasthan",NLC,,COAL,2010-09,2004-12,,1114.18,1626.09,1626.09,,,1488.75,2009-06,,2010-10,,,,59,26,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,14
FR_201009_015,,N06000044,15,"BALRAM OCP EXTENSION - MCL,Orissa",,,COAL,2010-09,2007-12,,172.08,,172.08,,,485.97,2009-03,2010-03,2011-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,15
FR_201009_016,,N06000083,16,"Churi Benti UG - CCL,Jharkhandd",,,COAL,2010-09,2007-06,,163.51,34.0,163.51,,,33.46,2011-03,,2011-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,36,16
FR_201009_017,,060100087,17,"TPS-II EXPANSION (1470MW TO 1970MW) (NLC) - NLC,Tamil Nadu",NLC,,COAL,2010-09,2004-10,,2030.78,2453.57,2453.57,,,2025.08,2009-06,,2011-06,,,,41,24,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,17
FR_201009_018,,060100092,18,"KULDA OCP (MAHANADI COALFIELDS LTD.) - MCL,Orissa",MAHANADI COALFIELDS LTD.,,COAL,2010-09,2005-01,,302.96,,302.96,,,64.16,2010-03,2012-03,2012-03,,,,0,4,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,18
FR_201009_019,,060100096,19,"ASHOK EXPN.OCP -CCL (5 MTY) - CCL,Jharkhandd",5 MTY,,COAL,2010-09,2006-04,,471.66,341.63,341.63,,,101.85,2011-03,2012-03,2012-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,19
FR_201009_020,,N06000017,20,"SHANTIKHANI LONGWALL PROJ- SCCL - SCCL,Andhra Pradesh",,,COAL,2010-09,2006-10,,249.03,,249.03,,,37.64,2012-03,,2012-03,,,,8,42,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,20
FR_201009_021,,N06000033,21,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI - NCL,Madhya pradesh",,,COAL,2010-09,2007-10,,259.4,,259.4,,,0.87,2012-03,,2012-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,21
FR_201009_022,,N06000067,22,"ANANTA OC EXPANSION PH-III - MCL,Orissa",,,COAL,2010-09,2008-08,,207.28,,207.28,,,262.78,2012-03,,2012-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,22
FR_201009_023,,N06000078,23,"RAMAGUNDAM OC-II EXTENSION - SCCL,Andhra Pradesh",,,COAL,2010-09,2009-12,,418.57,418.97,418.97,,,66.32,2012-03,,2012-03,,,,7,27,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,23
FR_201009_024,,N06000080,24,"MANUGURU OC-II EXTENSION PHASE-II - SCCL,Andhra Pradesh",,,COAL,2010-09,2010-03,,181.91,,181.19,,,0.07,,,2012-03,,,,2,34,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,24
FR_201009_025,,N06000084,25,"North Urimari OCP - CCL,Jharkhandd",,,COAL,2010-09,2007-12,,179.87,,179.87,,,68.36,2012-03,,2012-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,25
FR_201009_026,,N06000086,26,"Tapin OCP - CCL,Jharkhandd",,,COAL,2010-09,2008-08,,264.68,,264.68,,,71.93,2012-03,,2012-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,26
FR_201009_027,,N06000016,27,"ADRIYALA SHAFT PROJECT - SCCL,Andhra Pradesh",,,COAL,2010-09,2006-09,,212.34,779.26,779.26,,,124.02,2013-03,2012-07,2012-07,,,,2,22,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,27
FR_201009_028,,N06000047,28,"TUTICORIN THERMAL POWER PROJECT - NLC,Tamil Nadu",,,COAL,2010-09,2008-05,,4904.54,,4904.54,,,1071.67,2012-08,,2012-08,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,28
FR_201009_029,,N06000048,29,"KAKATIYA LAONGWALL - SCCL,Andhra Pradesh",,,COAL,2010-09,2008-12,,453.63,,453.63,,,50.77,2012-12,,2012-12,,,,7,44,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,29
FR_201009_030,,N06000007,30,"KRISHNASHILA (NCL) (4MTY) - NCL,Madhya pradesh",4MTY,,COAL,2010-09,2006-05,,789.88,741.56,741.56,,,136.37,2010-03,2013-03,2013-03,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,30
FR_201009_031,,N06000008,31,"KUSMUNDA EXPN.OCP(SECL)(10MTY) - SECL,Chhatisgarh",10MTY,,COAL,2010-09,2006-06,,737.65,1188.31,1188.31,,,554.36,2011-03,2013-03,2013-03,,,,0,4,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,31
FR_201009_032,,N06000015,32,"MAGADH OC (CCL) - CCL,Jharkhandd",CCL,,COAL,2010-09,2006-07,,469.78,706.4,706.4,,,16.23,2012-07,2013-03,2013-03,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,32
FR_201009_033,,N06000019,33,"BINA EXTN. PROJ - NCL,Multi State",,,COAL,2010-09,2006-11,,168.97,168.97,168.97,,,139.77,2014-03,2013-03,2013-03,,,,1,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,33
FR_201009_034,,N06000025,34,"JALLARAM SHAFT PROJECT - SCCL,Andhra Pradesh",,,COAL,2010-09,2013-03,,467.78,,467.78,,,11.42,,,2013-03,,,,0,83,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,34
FR_201009_035,,N06000035,35,"KANIHA OCP - MCL,Multi State",,,COAL,2010-09,2007-12,,457.77,,457.77,,,52.04,,,2013-03,,,,0,2,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,35
FR_201009_036,,N06000068,36,"HINGULA OC-II EXP. PH-II (15 MTY) - MCL,Orissa",15 MTY,,COAL,2010-09,2008-11,,475.93,479.53,479.53,,,212.86,2013-03,,2013-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,36
FR_201009_037,,N06000085,37,"Purnadih OCP - CCL,Jharkhandd",,,COAL,2010-09,2008-07,,210.98,,210.98,,,20.05,2013-03,,2013-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,37
FR_201009_038,,060100093,38,"GEVRA EXPANSION OCP (SECL) (25 MTY) - SECL,Chhatisgarh",25 MTY,,COAL,2010-09,2005-07,,1667.55,2675.67,2675.67,,,1011.42,2010-03,2014-03,2014-03,,,,3,7,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,38
FR_201009_039,,060100094,39,"DIPKA EXPANSION OCP (SECL) (20 MTY) - SECL,Chhatisgarh",20 MTY,,COAL,2010-09,2005-07,,1268.53,1943.66,1943.66,,,887.83,2010-03,2014-03,2014-03,,,,2,6,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,37,39
FR_201009_040,,N06000046,40,"CHURCHA UG - SECL,Chhatisgarh",,,COAL,2010-09,2008-06,,462.35,,462.35,,,259.73,2014-06,2014-03,2014-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,40
FR_201009_041,,N06000056,41,"RAJMAHAL OC EXP. - ECL,",,,COAL,2010-09,2006-02,,50.08,153.82,153.82,,,14.77,2014-03,,2014-03,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,41
FR_201009_042,,N06000066,42,"PENGANGA OC - WCL,Andhra Pradesh",,,COAL,2010-09,2008-10,,339.77,,339.77,,,0.52,,,2014-03,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,42
FR_201009_043,,N06000076,43,"KARTALI (EAST) OC - SECL,Chhatisgarh",EAST,,COAL,2010-09,2008-07,,178.44,,178.44,,,,2014-03,,2014-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,43
FR_201009_044,,N06000081,44,"MANIKPUR OC EXPANTION - SECL,Chhatisgarh",,,COAL,2010-09,2009-11,,321.42,321.5,321.5,,,211.81,2013-03,2014-03,2014-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,44
FR_201009_045,,N06000009,45,"BLOCK-B OCP NCL (3.5 MTY) - NCL,Madhya pradesh",3.5 MTY,,COAL,2010-09,2006-06,,746.04,437.34,437.34,,,136.7,2012-03,2015-03,2015-03,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,45
FR_201009_046,,N06000020,46,"JHANJRA LONGWAL UG PHASE II - ECL,West Bengal",,,COAL,2010-09,2006-11,,287.18,,287.17,,,,2009-11,,2015-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,46
FR_201009_047,,N06000042,47,"GOPAL PRASAD OCP - MCL,Orissa",,,COAL,2010-09,2008-02,,395.87,,395.87,,,24.33,2013-03,2015-03,2015-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,47
FR_201009_048,,N06000045,48,"PELMA OC - SECL,Chhatisgarh",,,COAL,2010-09,2008-07,,448.32,,448.32,,,,2012-03,2015-03,2015-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,48
FR_201009_049,,N06000049,49,"Batura OC - BCCL,Madhya pradesh",,,COAL,2010-09,2008-09,,203.82,,203.82,,,,2013-03,2015-03,2015-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,49
FR_201009_050,,N06000075,50,"JAGANNATHPOR OC - SECL,Chhatisgarh",,,COAL,2010-09,2008-09,,152.43,,152.43,,,,2015-03,,2015-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,50
FR_201009_051,,N06000079,51,"RKP OCP PHASE-I - SCCL,Uttaranchal",,,COAL,2010-09,2010-03,,201.58,209.78,209.78,,,0.18,,,2015-03,,,,0,31,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,51
FR_201009_052,,N06000010,52,"AMLOHRI EPR (NCL) (6 MTY) - NCL,Madhya pradesh",6 MTY,,COAL,2010-09,2006-05,,1352.04,1143.54,1143.54,,,32.03,2014-03,2016-03,2016-03,,,,1,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,52
FR_201009_053,,N06000043,53,"TALABIRA OCP - MCL,Orissa",,,COAL,2010-09,2008-03,,447.72,,447.72,,,6.04,2015-03,2016-03,2016-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,53
FR_201009_054,,N06000082,54,"AMLAI OC EXPANSION SECTOR 'B' (1.50 MTY) - SECL,Chhatisgarh",1.50 MTY,,COAL,2010-09,2009-11,,158.59,,198.59,,,91.68,2016-03,,2016-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,54
FR_201009_055,,N06000087,55,"Rajrappa RCE OCP - CCL,Jharkhandd",,,COAL,2010-09,2009-12,,510.85,,510.85,,,290.79,2016-03,,2016-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,55
FR_201009_056,,N06000034,56,"BHUBANESWARI OCP - MCL,Orissa",,,COAL,2010-09,2007-12,,490.1,,490.1,,,58.77,2014-03,2017-03,2017-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,56
FR_201009_057,,N06000088,57,"KARMA OCP - CCL,Jharkhandd Total",,,COAL,2010-09,2009-06,,162.46,25210.3,162.46,,,10123.4,,,,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,57
FR_201009_058,,N08000007,58,"CAPACITY ENHANCEMENT OF VIJAIPUR-I PLANTS - NFL,Madhya pradesh",,,FERTILISERS,2010-09,2008-09,,325.0,,325.0,,,,2011-07,,2011-07,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,58
FR_201009_059,,N08000008,59,"CAPACITY ENHANCEMENT OF AMMONIA AND UREA PLANT VIJ - NFL,Madhya pradesh",,,FERTILISERS,2010-09,2008-09,,438.0,,438.0,,,,2011-07,,2011-07,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,59
FR_201009_060,,N08000003,60,"THAL AMMONIA REVAMP PROJECT - RCF,",,,FERTILISERS,2010-09,2009-01,,488.75,,488.75,,,28.66,2011-11,,2011-11,,,,2,22,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,60
FR_201009_061,,N08000006,61,"NANGAL - AMMONIA PLANT FEEDSTOCK PROJECT - NFL,Punjab",,,FERTILISERS,2010-09,2010-01,,1478.63,36.0,1478.63,,,43.41,,,2012-12,,,,0,8,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,38,61
FR_201009_062,,N08000004,62,"PANIPAT - AMMONIA PLANT FEEDSTOCK CHANGEOVER PROJE - NFL,Haryana",,,FERTILISERS,2010-09,2010-01,,1292.84,,1292.84,,,46.98,,,2013-01,,,,0,5,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,62
FR_201009_063,,N08000005,63,"BATHINDA - AMMONIA PLANT FEEDSTOCK CHANGEOVER PROJ - NFL,Punjab Total",,,FERTILISERS,2010-09,2010-01,,1294.19,5317.41,1294.19,,,42.93,,,2013-01,,,,0,5,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,63
FR_201009_064,,100100054,64,"SECOND PHASE EXPANSION OF CAPTIVE ALUMINIUM,SMELTER AND POWE - NALCO,Orissa Total",,,MINES,2010-09,2004-10,,4091.51,4401.76,4401.76,,,3856.5,2008-12,2011-01,2011-03,,,,116,110,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,64
FR_201009_065,,N12000035,65,"REBUILDING OF BLAST FURNANCE NO.2(BOKARO STEEL PL - SAIL,Jharkhandd",,,STEEL,2010-09,2007-10,,892.32,,892.32,,,616.57,2009-08,,2010-07,,,,2,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,65
FR_201009_066,,N12000069,66,"330 TPH BOILER-6 AND AUXILIARY SYSTEM - RINL,Andhra Pradesh",,,STEEL,2010-09,2007-07,,260.0,,353.0,,,188.89,2010-02,,2010-08,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,66
FR_201009_067,,N12000025,67,"INSTALLATION OF 700 TPD OXYGEN PLANT, ROURKELA - SAIL,Orissa",,,STEEL,2010-09,2007-07,,302.7,,302.7,,,242.3,2009-06,,2010-10,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,67
FR_201009_068,,N12000036,68,"SIMULTANEOUS BLOWING OF BOF CONVERTER OF SMS-II - SAIL,Orissa",,,STEEL,2010-09,2008-01,,197.66,,197.66,,,128.68,2009-11,,2010-10,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,68
FR_201009_069,,N12000050,69,"EXPANSION OF SALEM STEEL PLANT - SAIL,Tamil Nadu",,,STEEL,2010-09,2008-01,,1902.0,,1902.0,,,1694.98,2011-06,,2010-10,,,,2,6,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,69
FR_201009_070,,N12000068,70,"67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER REQUIREM - RINL,Andhra Pradesh",,,STEEL,2010-09,2007-07,,230.0,,358.0,,,114.32,2010-02,,2011-01,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,70
FR_201009_071,,N12000054,71,"REBUILDING OF COKE OVEN BATTERY NO-6 (BSP) - SAIL,Jharkhandd",BSP,,STEEL,2010-09,2008-07,,172.78,,172.78,,,108.46,2010-01,,2011-02,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,71
FR_201009_072,,N12000023,72,"700TPD ARI SEPARATION UNIT-4 AT OXYGEN PLANT-II, BHILLAI - SAIL,Madhya pradesh",,,STEEL,2010-09,2007-07,,111.28,232.93,232.93,,,74.57,2011-05,,2011-05,,,,0,1,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,72
FR_201009_073,,120100067,73,"EXPANSION OF RINL/VSP FROM 3 MTPY-6.3 MTPY OF LIQUID STEEL - RINL,Andhra Pradesh",,,STEEL,2010-09,2005-10,,8692.0,,12228.0,,,7323.0,2009-10,,2011-06,,,,4,126,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,73
FR_201009_074,,N12000051,74,"EXPANSION OF IISCO STEEL PLANT - SAIL,West Bengal",,,STEEL,2010-09,2008-02,,14443.0,,14443.0,,,8898.53,2011-06,,2011-06,,,,0,6,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,74
FR_201009_075,,N12000033,75,"Rebuilding of coke oven battery No.1 & 2 (Bokaro S - SAIL,Jharkhandd",,,STEEL,2010-09,2007-10,,500.9,,500.9,,,216.39,2010-04,,2011-07,,,,0,2,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,75
FR_201009_076,,N12000055,76,"EXPANSION OF BOKARO STEEL PLANT - SAIL,Jharkhandd",,,STEEL,2010-09,2008-01,,3316.0,6325.0,6325.0,,,1313.2,2011-12,2011-12,2011-12,,,,0,7,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,76
FR_201009_077,,N12000056,77,"EXPENSION OF ROURKELA STEEL PLANT - SAIL,Orissa",,,STEEL,2010-09,2008-09,,6133.0,37.0,8128.0,,,2506.34,2011-02,,2013-03,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,39,77
FR_201009_078,,N12000057,78,"EXPANSION OF BHILAI STEEL PLANT - SAIL,Chhatisgarh",,,STEEL,2010-09,2008-09,,5185.0,17265.0,17265.0,,,1488.41,2013-03,2013-03,2013-03,,,,0,8,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,78
FR_201009_079,,N12000018,79,"Deve. of Bailadila Iron Ore Deposit- II(B)(NMDC) - NMDC,Andhra Pradesh",NMDC,,STEEL,2010-09,2003-01,,295.89,607.17,607.17,,,233.52,,,,,,,2,21,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,79
FR_201009_080,,N12000039,80,"POWER PLANT-I - RINL,Andhra Pradesh Total",,,STEEL,2010-09,2007-09,,462.0,43096.53,350.0,,,84.4,2009-12,,,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,80
FR_201009_081,,160100289,81,"INST. OF FACILITIES FOR IMPROVEMENT IN DIESEL QUALITY (IOCL) - IOCL,West Bengal",IOCL,,PETROLEUM,2010-09,2005-11,,1876.0,2869.0,3155.0,,,2747.34,2009-04,2009-12,2010-02,,,,41,36,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,81
FR_201009_082,,160100168,82,"C2-C3 AND LPG RECOVERY FROM LNG, DAHEJ (ONGC) - ONGC,Gujarat",ONGC,,PETROLEUM,2010-09,2003-12,,900.92,,1493.49,,,726.23,2006-06,2010-07,2010-10,,,,0,2,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,82
FR_201009_083,,N16000017,83,"EXPANSION OF PANIPAT REFINERY FROM 12 TO 15 MMTPA - IOCL,",,,PETROLEUM,2010-09,2005-06,,806.0,,1096.23,,,809.69,2008-03,2009-12,2010-10,,,,18,66,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,83
FR_201009_084,,N16000036,84,"MSQ UPGRADATION PROJECT AT GUWAHATI REFINERY - IOCL,Assam",,,PETROLEUM,2010-09,2008-04,,372.0,,325.0,,,222.87,2010-02,,2010-10,,,,0,0,,,,fr_sept_2010.pdf,Sector-Wise analysis of projects,40,84
