observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200701_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2007-01,2003-09,,343.26,,343.26,0.0,,251.53,2006-06,,2007-03,9.0,,1.0,21,36,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,1
FR_200701_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2007-01,2001-05,,4213.0,,3282.0,-931.0,,1879.0,2009-10,,2007-09,-25.0,,,56,75,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,2
FR_200701_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2007-01,2002-04,,3072.0,,3072.0,0.0,,1539.0,2008-02,,2008-02,0.0,,,46,75,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,3
FR_200701_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2007-01,2001-12,,13171.0,,13171.0,0.0,,8711.0,2008-12,,2008-12,0.0,,,43,119,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,4
FR_200701_005,,,5,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2007-01,2003-09,,3492.0,,3492.0,0.0,,461.83,2010-09,,2010-09,0.0,,,6,76,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,5
FR_200701_006,,,6,DEVELOPMENT OF VISAKHAPATNAM AIRPORT.,,,ATOMIC ENERGY,2007-01,2002-12,,191.52,,191.52,0.0,,149.37,2005-12,,2007-02,14.0,,2.0,11,27,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,6
FR_200701_007,,,7,POOTKI BALIHARI UG,,,COAL,2007-01,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,176.52,1994-03,2000-03,2007-03,156.0,84.0,,5,5,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,7
FR_200701_008,,,8,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2007-01,2003-10,,176.55,,176.55,0.0,,58.41,2008-03,,2008-03,0.0,,,1,2,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,8
FR_200701_009,,,9,RAJMAHAL EXPANSION OC PROJECT,,,COAL,2007-01,2006-01,,650.06,,650.06,0.0,,,2009-03,,2009-03,0.0,,,0,0,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,9
FR_200701_010,,,10,EXPANSION OF MINE-II,,,COAL,2007-01,2004-10,,2161.28,,2161.28,0.0,,519.03,2009-06,,2009-06,0.0,,,4,23,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,10
FR_200701_011,,,11,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),NLC,,COAL,2007-01,2004-10,,2030.78,,2030.78,0.0,,334.96,2009-06,,2009-06,0.0,,,2,24,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,11
FR_200701_012,,,12,BARSINGSAR TPS OF 250 MW,,,COAL,2007-01,2004-12,,1114.18,,1114.18,0.0,,212.83,2009-06,,2009-06,0.0,,,2,26,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,12
FR_200701_013,,,13,BARSINGSAR LIGNITE MINE,,,COAL,2007-01,2004-12,,254.07,,254.07,0.0,,67.51,2009-06,,2009-06,0.0,,,2,21,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,13
FR_200701_014,,,14,JHANJRA LONGWAL UG PHASE-II,,,COAL,2007-01,2006-11,,287.18,,,0.0,,,2009-11,,,0.0,,,0,0,,,,MonthlyFR_jan_2007.pdf,Sector-Wise analysis of projects,8,14
