observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200312_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2003-12,2003-09,,343.26,,343.26,0.0,,,2006-06,,2006-06,0.0,,,0,0,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,1
FR_200312_002,,,2,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2003-12,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,3935.0,2007-01,,2007-01,0.0,,,50,103,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,2
FR_200312_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2003-12,2001-05,,4213.0,,3282.0,-931.0,,715.0,2009-10,,2007-09,-25.0,,,13,75,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,3
FR_200312_004,,,4,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2003-12,2002-04,,3072.0,,3072.0,0.0,,310.0,2008-02,,2008-02,0.0,,,13,75,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,4
FR_200312_005,,,5,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2003-12,2001-12,,13171.0,,13171.0,0.0,,2454.0,2008-12,,2008-12,0.0,,,17,119,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,5
FR_200312_006,,,6,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2003-12,2003-09,,3492.0,,3492.0,0.0,,,2010-09,,2009-10,-11.0,,,0,0,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,6
FR_200312_007,,,7,POOTKI BALIHARI UG,,,COAL,2003-12,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,171.57,1994-03,2000-03,2004-03,120.0,48.0,,2,2,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,7
FR_200312_008,,,8,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2003-12,1997-07,,1846.49,,1846.49,0.0,,1359.3,2004-03,,2004-03,0.0,,,7,13,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,8
FR_200312_009,,,9,JHANJRA U.G. (ECL),ECL,,COAL,2003-12,1982-12,1995-08,184.55,403.96,386.44,201.89,-17.52,364.09,1994-03,1998-03,2004-03,120.0,72.0,,1,1,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,9
FR_200312_010,,,10,DUDHICHUA (NCL),NCL,,COAL,2003-12,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1204.2,1998-03,2004-03,2004-03,72.0,0.0,,3,4,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,10
FR_200312_011,,,11,JHARKHAND OC(CCL),CCL,,COAL,2003-12,1998-10,,110.89,,110.89,0.0,,52.36,2004-03,,2004-03,0.0,,,5,5,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,11
FR_200312_012,,,12,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2003-12,2003-10,,176.55,,176.55,0.0,,,2008-03,,2007-10,-5.0,,,0,0,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,12
FR_200312_013,,,13,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2003-12,1997-10,2001-09,350.0,509.4,,159.4,0.0,412.43,2001-05,2002-02,,38.0,29.0,,31,86,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,7,13
FR_200312_014,,,14,INSTALLATION OF 8th UNIT OF CAPTIVE POWER PLANT. (NALCO),NALCO,,MINES,2003-12,2001-02,,480.0,,480.0,0.0,,266.98,2004-02,,2004-02,0.0,,,14,22,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,8,14
FR_200312_015,,,15,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,,MINES,2003-12,1998-02,,2061.98,,2061.98,0.0,,1593.05,2002-05,,2004-04,23.0,,,23,24,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,8,15
FR_200312_016,,,16,LONG RAIL FACILITIES IN R&S MILL (SAIL),,,STEEL,2003-12,2002-09,,320.0,,320.0,0.0,,141.04,2004-08,,2004-08,0.0,,,3,4,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,8,16
FR_200312_017,,,17,REBUILDING OFCOKE OVEN BATTERY NO. 1 (SAIL),,,STEEL,2003-12,2003-03,,112.39,,112.39,0.0,,2.62,2005-12,,2005-03,-9.0,,,4,19,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,8,17
FR_200312_018,,,18,PIG IRON PLANT (NMDC),NMDC,,STEEL,2003-12,1998-12,,298.68,,298.68,0.0,,23.8,2004-10,,2006-02,16.0,,,22,96,,,,MonthlyFR_dec_2003.pdf,Sector-Wise analysis of projects,8,18
