observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200802_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2008-02,2003-09,,343.26,,343.26,0.0,,303.17,2006-06,,2008-03,21.0,,,35,36,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,1
FR_200802_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2008-02,2001-05,,4213.0,,3282.0,-931.0,,2157.0,2009-10,,2008-03,-19.0,,,71,75,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,2
FR_200802_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2008-02,2002-04,,3072.0,,3072.0,0.0,,1810.0,2008-02,,2009-03,13.0,,3.0,54,75,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,3
FR_200802_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2008-02,2001-12,,13171.0,,13171.0,0.0,,10248.0,2008-12,,2009-12,12.0,,12.0,49,119,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,4
FR_200802_005,,,5,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2008-02,2003-09,,3492.0,,3492.0,0.0,,854.9,2010-09,,2010-09,0.0,,,9,76,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,5
FR_200802_006,,,6,Construction of New Internation Terminal Building,,,ATOMIC ENERGY,2008-02,2006-10,,245.58,,245.58,0.0,,36.18,2008-12,,2008-12,0.0,,,13,28,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,6
FR_200802_007,,,7,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING,,,ATOMIC ENERGY,2008-02,2007-02,,290.92,,290.92,0.0,,23.84,2009-02,,2009-02,0.0,,,8,24,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,7
FR_200802_008,,,8,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),NLC,,COAL,2008-02,2004-10,,2030.78,,2453.57,422.79,,999.24,2009-06,,2009-06,0.0,,,6,24,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,8
FR_200802_009,,,9,BARSINGSAR TPS OF 250 MW,,,COAL,2008-02,2004-12,,1114.18,,1626.09,511.91,,668.12,2009-06,,2009-06,0.0,,,10,26,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,9
FR_200802_010,,,10,BARSINGSAR LIGNITE MINE,,,COAL,2008-02,2004-12,,254.07,,254.6,0.53,,139.49,2009-06,,2009-06,0.0,,,8,21,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,10
FR_200802_011,,,11,EXPANSION OF MINE-II,,,COAL,2008-02,2004-10,,2161.28,,2295.93,134.65,,1156.08,2009-06,,2009-06,0.0,,,12,23,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,11
FR_200802_012,,,12,KULDA OCP,,,COAL,2008-02,2005-01,,302.96,,302.96,0.0,,42.49,2010-03,,2010-03,0.0,,,0,4,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,12
FR_200802_013,,,13,KRISHNASHILA,,,COAL,2008-02,2006-05,,789.88,,789.88,0.0,,95.58,2010-03,,2010-03,0.0,,,0,4,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,13
FR_200802_014,,,14,JHANJRA LONGWAL UG PHASE-II,,,COAL,2008-02,2006-11,,287.18,,,-0.01,,,2009-11,,,4.0,,,0,1,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,13,14
FR_200802_015,,,15,DIPKA EXPANSION OCP,,,COAL,2008-02,2005-07,,1268.53,,1268.53,0.0,,494.94,2010-03,,2010-03,0.0,,,1,11,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,14,15
FR_200802_016,,,16,"GEVRA EXPANSION OCP, 25MTY (SECL)",,,COAL,2008-02,2005-07,,1667.55,,1667.55,0.0,,497.2,2010-03,,2010-03,0.0,,,4,12,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,14,16
FR_200802_017,,,17,BHARATPUR OC EXPANSION PHASE-III PROJECT,,,COAL,2008-02,2007-02,,131.39,,131.39,0.0,,,2010-03,,2010-03,0.0,,,0,0,,,,MonthlyFR_feb_2008.pdf,Sector-Wise analysis of projects,14,17
