observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200707_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2007-07,2003-09,,343.26,,343.26,0.0,,275.83,2006-06,,2007-08,14.0,,2.0,34,36,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,1
FR_200707_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2007-07,2001-05,,4213.0,,3282.0,-931.0,,2058.0,2009-10,,2008-03,-19.0,,,63,75,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,2
FR_200707_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2007-07,2002-04,,3072.0,,3072.0,0.0,,1694.0,2008-02,,2008-10,8.0,,,50,75,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,3
FR_200707_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2007-07,2001-12,,13171.0,,13171.0,0.0,,9605.0,2008-12,,2008-12,0.0,,,46,119,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,4
FR_200707_005,,,5,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2007-07,2003-09,,3492.0,,3492.0,0.0,,592.31,2010-09,,2010-09,0.0,,,8,76,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,5
FR_200707_006,,,6,Construction of New Internation Terminal Building,,,ATOMIC ENERGY,2007-07,2006-10,,245.58,,245.58,0.0,,18.99,2008-12,,2008-12,0.0,,,9,28,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,6
FR_200707_007,,,7,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING,,,ATOMIC ENERGY,2007-07,2007-02,,290.92,,290.92,0.0,,14.44,2009-02,,2009-02,0.0,,,8,24,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,7
FR_200707_008,,,8,POOTKI BALIHARI UG,,,COAL,2007-07,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,181.39,1994-03,2000-03,2007-09,162.0,90.0,,5,5,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,8
FR_200707_009,,,9,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2007-07,2003-10,,176.55,,176.55,0.0,,71.99,2008-03,,2008-03,0.0,,,3,4,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,9
FR_200707_010,,,10,RAJMAHAL EXPANSION OC PROJECT,,,COAL,2007-07,2006-01,,650.06,,650.06,0.0,,,2009-03,,2009-03,0.0,,,0,0,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,10
FR_200707_011,,,11,EXPANSION OF MINE-II,,,COAL,2007-07,2004-10,,2161.28,,2161.28,0.0,,887.29,2009-06,,2009-06,0.0,,,12,23,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,11
FR_200707_012,,,12,BARSINGSAR TPS OF 250 MW,,,COAL,2007-07,2004-12,,1114.18,,1114.18,0.0,,407.6,2009-06,,2009-06,0.0,,,10,26,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,12
FR_200707_013,,,13,BARSINGSAR LIGNITE MINE,,,COAL,2007-07,2004-12,,254.07,,254.07,0.0,,103.04,2009-06,,2009-06,0.0,,,8,21,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,13
FR_200707_014,,,14,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),NLC,,COAL,2007-07,2004-10,,2030.78,,,0.0,,566.95,2009-06,,,0.0,,,6,24,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,11,14
FR_200707_015,,,15,KULDA OCP,,,COAL,2007-07,2005-01,,302.96,,302.96,0.0,,42.48,2010-03,,2010-03,0.0,,,0,4,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,12,15
FR_200707_016,,,16,KRISHNASHILA,,,COAL,2007-07,2006-05,,789.88,,789.88,0.0,,38.88,2010-03,,2010-03,0.0,,,0,3,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,12,16
FR_200707_017,,,17,JHANJRA LONGWAL UG PHASE-II,,,COAL,2007-07,2006-11,,287.18,,287.18,0.0,,,2009-11,,2010-03,4.0,,,0,1,,,,MonthlyFR_july_2007.pdf,Sector-Wise analysis of projects,12,17
