observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_201002_001,,020100042,1,RAJASTHAN ATOMIC POWER PROJECT 5 and 6 (NPCIL) -,NPCIL,,ATOMIC ENERGY,2010-02,2002-04,,3072.0,,3072.0,,,2133.0,2008-02,,2010-03,,,,73,75,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,1
FR_201002_002,,020100041,2,KAIGA 3 and 4 UNITS (NPCIL) -,NPCIL,,ATOMIC ENERGY,2010-02,2001-05,,4213.0,,3282.0,,,2515.0,2009-10,2007-09,2010-05,,,,71,75,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,2
FR_201002_003,,020100040,3,KUDANKULAM APP (NPCIL) -,NPCIL,,ATOMIC ENERGY,2010-02,2001-12,,13171.0,,13171.0,,,12614.0,2008-12,,2011-03,,,,61,119,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,3
FR_201002_004,,N02000007,4,URANIUM ORE MINE & PROCESSING PLANT AT TUMMALAPALL -,,,ATOMIC ENERGY,2010-02,2007-09,,1106.29,,1106.29,,,486.37,2011-04,,2011-04,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,4
FR_201002_005,,020100044,5,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE) - Total","BHAVINI, 500 MWE",,ATOMIC ENERGY,2010-02,2003-09,,3492.0,25054.29,5677.0,,,2288.38,2010-09,,2011-09,,,,8,80,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,5
FR_201002_006,,N04000034,6,C/O NEW EXPANDABLE MODULAR INTEGRATED BLDG. RAIPUR -,,,CIVIL AVIATION,2010-02,2008-03,,129.65,135.72,129.65,,,35.92,2009-09,2010-03,2010-03,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,6
FR_201002_007,,N04000042,7,Construction of New Integrated Passenger Terminal -,,,CIVIL AVIATION,2010-02,2006-03,,129.38,,129.38,,,13.49,2009-04,2009-10,2010-03,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,7
FR_201002_008,,N04000047,8,Construction of New Expandable Modular Integrated -,,,CIVIL AVIATION,2010-02,2008-03,,135.72,,135.72,,,10.94,2009-09,2009-12,2010-03,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,8
FR_201002_009,,N04000051,9,Construction of New Integrated terminal building -,,,CIVIL AVIATION,2010-02,2007-04,,128.96,,128.96,,,20.9,2009-02,2009-06,2010-03,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,9
FR_201002_010,,N04000036,10,C/O EXPANDABLE MODULAR TER. BULD. AT DABH INDORE -,,,CIVIL AVIATION,2010-02,2008-02,,135.6,,113.02,,,44.76,2009-10,,2010-05,,,,0,0,,,,FR_FEB_2010.pdf,Sector-Wise analysis of projects,33,10
