observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200506_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2005-06,2003-09,,343.26,,343.26,0.0,,101.07,2006-06,,2006-03,-3.0,,,13,40,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,1
FR_200506_002,,,2,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2005-06,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,5059.0,2007-01,,2007-01,0.0,,,86,103,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,2
FR_200506_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2005-06,2001-05,,4213.0,,3282.0,-931.0,,1252.0,2009-10,,2007-09,-25.0,,,28,75,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,3
FR_200506_004,,,4,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2005-06,2002-04,,3072.0,,3072.0,0.0,,904.0,2008-02,,2008-02,0.0,,,27,75,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,4
FR_200506_005,,,5,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2005-06,2001-12,,13171.0,,13171.0,0.0,,5546.0,2008-12,,2008-12,0.0,,,28,119,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,5
FR_200506_006,,,6,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2005-06,2003-09,,3492.0,,3492.0,0.0,,205.92,2010-09,,2010-09,0.0,,,4,76,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,6
FR_200506_007,,,7,DEVELOPMENT OF VISAKHAPATNAM AIRPORT.,,,ATOMIC ENERGY,2005-06,2002-12,,191.52,,191.52,0.0,,76.77,2005-12,,2005-12,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,7
FR_200506_008,,,8,POOTKI BALIHARI UG,,,COAL,2005-06,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,173.28,1994-03,2000-03,2007-03,156.0,84.0,,3,5,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,8
FR_200506_009,,,9,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2005-06,2003-10,,176.55,,176.55,0.0,,27.96,2008-03,,2008-03,0.0,,,0,2,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,9
FR_200506_010,,,10,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),NLC,,COAL,2005-06,2004-10,,2030.78,,2030.78,0.0,,6.46,2009-06,,2009-06,0.0,,,0,24,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,10
FR_200506_011,,,11,BARSINGSAR TPS OF 250 MW,,,COAL,2005-06,2004-12,,1114.18,,1114.18,0.0,,3.23,2009-06,,2009-06,0.0,,,0,26,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,11
FR_200506_012,,,12,BARSINGSAR LIGNITE MINE,,,COAL,2005-06,2004-12,,254.07,,254.07,0.0,,35.39,2009-06,,2009-06,0.0,,,1,21,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,12
FR_200506_013,,,13,EXPANSION OF MINE-II,,,COAL,2005-06,2004-10,,2161.28,,2161.28,0.0,,62.24,2009-06,,2009-06,0.0,,,1,23,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,13
FR_200506_014,,,14,KULDA OCP,,,COAL,2005-06,2005-01,,302.96,,,0.0,,15.45,2010-03,,,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,7,14
FR_200506_015,,,15,BHUBANESHWARI OCP (MAHANADI COALFIELDS LTD.) (10 MTY),,,COAL,2005-06,2005-01,,336.68,,336.68,0.0,,14.11,2012-03,,2012-03,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,15
FR_200506_016,,,16,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2005-06,1997-10,2001-09,350.0,509.4,610.24,260.24,100.84,525.47,2001-05,2002-02,2005-07,50.0,41.0,1.0,60,91,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,16
FR_200506_017,,,17,TECHNOLOGICAL UP_GRADATION OF TROMBAY-V AMMONIA PLANT,,,FERTILISERS,2005-06,2003-10,2006-06,249.0,,249.0,0.0,,22.45,2006-06,,2006-06,0.0,,,20,56,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,17
FR_200506_018,,,18,SECOND PHASE EXPANSION OF NALCO,,,MINES,2005-06,2004-10,,4091.51,,4091.51,0.0,,,2008-12,,2009-01,1.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,18
FR_200506_019,,,19,REPAIR OF BLAST FURNACE No.4,,,STEEL,2005-06,2004-05,,95.64,,118.32,22.68,,73.12,2005-10,,2005-08,-2.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,19
FR_200506_020,,,20,REBUILDING OFCOKE OVEN BATTERY NO. 1 (SAIL),,,STEEL,2005-06,2003-03,,112.39,,112.39,0.0,,41.52,2005-12,,2006-03,3.0,,,12,19,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,20
FR_200506_021,,,21,BLOOM CASTER(SAIL),,,STEEL,2005-06,2004-05,,271.41,,271.41,0.0,,35.2,2006-05,,2006-05,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,21
FR_200506_022,,,22,TECHNOLOGY UPGRADATION OF BF-7 (SAIL),,,STEEL,2005-06,2005-01,,170.41,,170.41,0.0,,0.15,2006-01,,2006-07,6.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,22
FR_200506_023,,,23,"COKE OVEN BATTERY No.4 RASHTRIYA ISPAT NIGAM LTD.,VIZAG",,,STEEL,2005-06,2003-12,,286.63,,286.83,0.2,,84.96,2006-12,,2006-12,0.0,,,0,21,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,23
FR_200506_024,,,24,REBUILDING OF COKE OVEN BATTERY No.5,,,STEEL,2005-06,2004-12,,219.04,,219.04,0.0,,2.97,2007-01,,2007-01,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,24
FR_200506_025,,,25,REBUILDING OF COKE OVEN BATTERY No. 5 BOKARO (SAIL),,,STEEL,2005-06,2004-12,,198.84,,198.84,0.0,,8.5,2007-01,,2007-01,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,25
FR_200506_026,,,26,IOR SCHEME,,,PETROLEUM,2005-06,2001-01,,347.69,,,0.0,,299.77,2003-07,,,22.0,,,9,9,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,8,26
FR_200506_027,,,27,IOR GANDHAR(ONGCL),ONGCL,,PETROLEUM,2005-06,2000-12,,609.44,,692.45,83.01,,546.43,2004-03,,2005-06,15.0,,,12,12,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,9,27
FR_200506_028,,,28,CHENNAI-TRICHY- MADURAI PRODUCT PIPELINE (IOCL),,,PETROLEUM,2005-06,2003-07,,363.21,,363.21,0.0,,277.53,2005-07,,2005-07,0.0,,,0,0,,,,MonthlyFR_june_2005.pdf,Sector-Wise analysis of projects,9,28
