observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200105_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2001-05,1991-01,1997-12,3447.06,6421.0,8949.0,5501.94,2528.0,1741.6,2007-01,,2006-07,-6.0,,,2,106,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,1
FR_200105_002,,,2,GOUTHAMKHANI OC (SCCL),SCCL,,COAL,2001-05,1995-06,,415.93,,158.24,-257.69,,115.22,2002-03,,2002-03,0.0,,,0,8,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,2
FR_200105_003,,,3,JHANJRA U.G. (ECL),ECL,,COAL,2001-05,1982-12,1995-08,184.55,403.96,403.96,219.41,0.0,366.95,1994-03,1998-03,2002-03,96.0,48.0,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,3
FR_200105_004,,,4,PAREJ OC(CCL),CCL,,COAL,2001-05,1993-03,1993-03,116.19,,162.88,46.69,,113.76,1998-03,,2002-03,48.0,,,0,3,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,4
FR_200105_005,,,5,POOTKI BALIHARI UG,,,COAL,2001-05,1983-12,1997-04,199.87,199.87,182.34,-17.53,-17.53,169.09,1994-03,2000-03,2002-03,96.0,24.0,12.0,0,2,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,5
FR_200105_006,,,6,MINE-1A(NLC),NLC,,COAL,2001-05,1998-02,,1032.81,,1107.93,75.12,,481.49,2003-03,,2002-04,-11.0,,,4,22,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,6
FR_200105_007,,,7,TPS-I EXP.(NLC),NLC,,COAL,2001-05,1996-02,,1590.58,,1438.09,-152.49,,711.32,2001-03,,2002-05,14.0,,,1,13,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,7
FR_200105_008,,,8,RAVINDERKHANI NEW TECH. UG (SCCL),SCCL,,COAL,2001-05,1995-12,,242.95,,242.94,-0.01,,21.18,2003-03,,2003-03,0.0,,,0,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,8
FR_200105_009,,,9,SATGRAM UG(ECL),ECL,,COAL,2001-05,1979-05,1990-09,26.37,148.26,118.87,92.5,-29.39,111.98,1989-03,1995-03,2003-03,168.0,96.0,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,9
FR_200105_010,,,10,EXPANSION OF MINE- I(NLC),NLC,,COAL,2001-05,1992-03,,1336.93,,1652.22,315.29,,1258.93,1996-10,,2003-04,78.0,,,0,8,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,10
FR_200105_011,,,11,JHARKHAND OC(CCL),CCL,,COAL,2001-05,1998-10,,110.89,,110.89,0.0,,21.78,2004-03,,2004-03,0.0,,,0,4,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,11
FR_200105_012,,,12,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2001-05,1997-07,,1846.49,,1846.49,0.0,,932.41,2004-03,,2004-03,0.0,,,0,13,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,12
FR_200105_013,,,13,DUDHICHUA (NCL),NCL,,COAL,2001-05,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1057.95,1998-03,1998-03,2004-03,72.0,72.0,,0,5,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,13
FR_200105_014,,,14,MORD. OF MINTS AT,,,COAL,2001-05,1989-03,,118.28,,,183.54,,268.19,1992-03,,,111.0,,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,5,14
FR_200105_015,,,15,NANGAL UREA EXPANSION (NFL),,,FERTILISERS,2001-05,1999-05,,135.13,,135.13,0.0,,128.24,2001-05,,2001-05,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,15
FR_200105_016,,,16,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2001-05,1997-10,,350.0,,509.4,159.4,,94.94,2001-05,,2002-02,9.0,,9.0,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,16
FR_200105_017,,,17,HALDIA FETILIZER PROJECT (HFC),HFC,,FERTILISERS,2001-05,1971-11,1981-07,88.03,281.96,790.0,701.97,508.04,830.0,1976-10,1982-04,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,17
FR_200105_018,,,18,EXPN OF BAUXITE MINE & ALUMINA REFINERY(NALCO),NALCO,,MINES,2001-05,1996-06,,1664.6,,1664.6,0.0,,1138.6,2001-03,,2001-06,3.0,,,0,17,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,18
FR_200105_019,,,19,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,,MINES,2001-05,1998-02,,2061.98,,2061.98,0.0,,668.07,2002-05,,2002-05,0.0,,,0,24,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,19
FR_200105_020,,,20,10/11A BAILADILA DEPOSIT(NMDC),NMDC,,STEEL,2001-05,1995-08,,430.5,,466.69,36.19,,259.6,1999-08,,2002-07,35.0,,,0,32,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,20
FR_200105_021,,,21,LPG PIPELINE FROM JAMNAGAR TO LONI(GAIL),,,PETROLEUM,2001-05,1997-10,,1229.45,,1229.45,0.0,,1071.48,2001-04,,2001-04,0.0,,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,21
FR_200105_022,,,22,FCCU AT HALDIA(IOC),IOC,,PETROLEUM,2001-05,1999-02,,507.0,,460.0,-47.0,,348.31,2002-02,,2001-08,-6.0,,,9,11,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,22
FR_200105_023,,,23,POL JETTY AT JAWHARLAL NEHRU PORT(BPCL),BPCL,,PETROLEUM,2001-05,1999-05,,198.02,,120.0,-78.02,,61.32,2001-12,,2001-08,-4.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,23
FR_200105_024,,,24,"INSITU COMBUSTION, BALOL(ONGC)",ONGC,,PETROLEUM,2001-05,1995-10,,133.64,118.49,118.08,-15.56,-0.41,96.95,1997-07,,2001-09,50.0,,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,24
FR_200105_025,,,25,ZA WELL PLATFORM(ONGCL),ONGCL,,PETROLEUM,2001-05,1999-12,,302.24,,302.24,0.0,,,2001-12,,2001-12,0.0,,,0,6,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,25
FR_200105_026,,,26,AUGMENTATION OF HBCPL (IOC),IOC,,PETROLEUM,2001-05,1998-05,,472.0,,,-182.0,,231.81,2002-02,,,0.0,,,0,8,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,6,26
FR_200105_027,,,27,KONDAPALLY-LANCO PIPELINE(GAIL),,,PETROLEUM,2001-05,2000-10,,299.5,,299.5,0.0,,64.44,2002-04,,2002-04,0.0,,,0,10,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,27
FR_200105_028,,,28,ADDNL COMPRESSOR(ONGCL),ONGCL,,PETROLEUM,2001-05,1999-12,,177.64,,177.64,0.0,,36.8,2002-04,,2002-04,0.0,,,0,6,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,28
FR_200105_029,,,29,BARAUNI REFINERY EXPANSION (IOC),IOC,,PETROLEUM,2001-05,1999-02,,1803.0,,1963.0,160.0,,794.15,2002-05,,2002-05,0.0,,,20,42,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,29
FR_200105_030,,,30,HYDROTREATING PLANT AT GUWAHATI (IOC),IOC,,PETROLEUM,2001-05,1999-02,,497.0,,522.0,25.0,,302.38,2002-05,,2002-05,0.0,,,13,29,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,30
FR_200105_031,,,31,HYDROTREATER AT DIGBOI REF. (IOCL),,,PETROLEUM,2001-05,1999-02,,343.0,,343.0,0.0,,135.9,2002-05,,2002-05,0.0,,,8,34,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,31
FR_200105_032,,,32,VVPL EXTENSION TO SECUNDERABAD(HPCL),HPCL,,PETROLEUM,2001-05,1999-10,,377.55,,377.55,0.0,,145.83,2002-06,,2002-06,0.0,,,12,27,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,32
FR_200105_033,,,33,"CATALYTIC DEWAXING UNIT,HALDIA(IOC)",IOC,,PETROLEUM,2001-05,1999-07,,422.0,,422.0,0.0,,49.44,2003-05,,2002-06,-11.0,,,4,20,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,33
FR_200105_034,,,34,AUGMNTN SALAYA- MATHURA CRUDE OIL PIPELINE(IOCL),,,PETROLEUM,2001-05,2000-08,,1734.0,,1734.0,0.0,,16.29,2002-09,,2002-09,0.0,,,0,23,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,34
FR_200105_035,,,35,"NEW SOLVENT DEWAXING UNIT (IOC),DIGBOI",IOC,,PETROLEUM,2001-05,1999-02,,419.0,,419.0,0.0,,125.61,2002-11,,2002-11,0.0,,,3,14,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,35
FR_200105_036,,,36,IOR SCHEME NEELAM(ONGCL),ONGCL,,PETROLEUM,2001-05,2001-01,,347.69,,347.69,0.0,,,2003-07,,2003-07,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,36
FR_200105_037,,,37,REFINERY EXPANSION CUM.MOD. PROJECT(CPCL),,,PETROLEUM,2001-05,2000-07,,2360.38,,2360.38,0.0,,49.48,2003-07,,2003-07,0.0,,,0,83,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,37
FR_200105_038,,,38,REFINERY MODERNISATION(BPCL),BPCL,,PETROLEUM,2001-05,2000-12,,1592.65,,1592.65,0.0,,33.6,2003-09,,2003-09,0.0,,,0,19,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,38
FR_200105_039,,,39,ADDNL DEV I HEERA & SOUTH HEERA(ONGCL),ONGCL,,PETROLEUM,2001-05,2001-01,,309.08,,309.08,0.0,,,2004-01,,2004-01,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,39
FR_200105_040,,,40,IOR GANDHAR(ONGCL),ONGCL,,PETROLEUM,2001-05,2000-12,,609.44,,609.44,0.0,,6.2,2004-03,,2004-03,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,40
FR_200105_041,,,41,MUMBAI HIGH NORTH DEV(ONGCL),ONGCL,,PETROLEUM,2001-05,2000-12,,2929.4,,2929.4,0.0,,0.1,2005-12,,2005-12,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,41
FR_200105_042,,,42,INTEGRATED PARA- XYLENE(IOCL),,,PETROLEUM,2001-05,1999-06,,4228.0,,4228.0,0.0,,0.05,2005-08,,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,42
FR_200105_043,,,43,PANIPAT REFINERY EXPANSION (IOCL),,,PETROLEUM,2001-05,1999-08,,3365.0,,3365.0,0.0,,1.36,2005-01,,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,43
FR_200105_044,,,44,"PRODUCT TERMINAL CIF,BINA,MP (BPCL)",BPCL,,PETROLEUM,2001-05,1997-11,1996-09,463.4,,,0.0,,20.58,2000-11,,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,7,44
FR_200105_045,,,45,"CONSTRUCTION OF POL TERMINMAL FOR ERIP,PARADIP(IOC)",IOC,,PETROLEUM,2001-05,1999-09,,569.0,,569.0,0.0,,8.28,2003-05,,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,45
FR_200105_046,,,46,RESIDUE UP GRADATION AT GUJARAT REFINERY(IOC),IOC,,PETROLEUM,2001-05,1999-10,,4392.0,,4392.0,0.0,,1.38,,,,,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,46
FR_200105_047,,,47,NATHPA JHAKRI TRANSMISSION SYSTEM (P.GRID),P.GRID,,POWER,2001-05,1989-04,2001-04,889.95,1561.63,1561.63,671.68,0.0,1342.24,1996-04,,2001-06,62.0,,,1,2,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,47
FR_200105_048,,,48,"RANGANADI HYDRO ELECTRIC PROJECT, STAGE I(NEEPCO)",,,POWER,2001-05,1987-04,,312.78,774.12,1446.09,1133.31,671.97,1202.31,1994-08,1998-03,2001-09,85.0,42.0,,0,7,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,48
FR_200105_049,,,49,TEHRI DAM & H.P.P.(THDCL),,,POWER,2001-05,1994-03,,2963.66,,5690.64,2726.98,,3224.2,1999-03,,2002-03,36.0,,,0,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,49
FR_200105_050,,,50,TEHRI TR. SYSTEM(P.GRID),P.GRID,,POWER,2001-05,1994-03,,421.0,,662.71,241.71,,394.41,1999-03,,2002-03,36.0,,,0,11,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,50
FR_200105_051,,,51,LOAD DESPATCH SCHEME (LDC) FORNORTHERN REGION,,,POWER,2001-05,1995-03,,479.51,,661.27,181.76,,318.24,2000-03,,2002-07,28.0,,,0,6,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,51
FR_200105_052,,,52,"UNIFIED LOAD DESPATCH COMMUNI-CATION SYSTEM(ULDCS),SOUTHER",,,POWER,2001-05,1995-02,,621.57,,707.76,86.19,,348.97,2000-03,,2002-07,28.0,,,1,4,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,52
FR_200105_053,,,53,NORTH-EAST HVDC LINK(P.GRID),P.GRID,,POWER,2001-05,1998-09,,671.56,,671.56,0.0,,269.42,2001-12,,2002-10,10.0,,,9,26,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,53
FR_200105_054,,,54,SIMHADRI TPP ST-I (NTPC),NTPC,,POWER,2001-05,1997-07,,3650.79,,4155.03,504.24,,1988.48,2002-12,,2002-12,0.0,,,17,37,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,54
FR_200105_055,,,55,UNIFIED LOAD DESPATCH & COMMUNICATION SCHEME W R (PR.GRID),,,POWER,2001-05,2001-02,,294.82,,262.18,-32.64,,,2003-02,,2003-02,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,55
FR_200105_056,,,56,SYSTEM STRENGTHENING IN SOUTH-ERN REGION(P.GRID),P.GRID,,POWER,2001-05,2001-02,,396.28,,396.28,0.0,,24.44,2003-02,,2003-02,0.0,,,0,15,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,56
FR_200105_057,,,57,MERAMUNDALI-JEYPORE 400 KV D/C LINE(P.GRID),P.GRID,,POWER,2001-05,2000-10,,166.51,,166.51,0.0,,2.05,2003-04,,2003-04,0.0,,,0,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,57
FR_200105_058,,,58,TALCHER-II TRANSMISSION SYSTEM(P.GRID),P.GRID,,POWER,2001-05,2000-01,,3086.73,,3865.61,778.88,,667.37,2003-01,,2003-06,5.0,,,0,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,58
FR_200105_059,,,59,KOLHAPUR-MAPUSA 400 KV LINE (P.GRID),P.GRID,,POWER,2001-05,2000-07,,181.94,,181.94,0.0,,18.02,2003-07,,2003-07,0.0,,,0,15,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,59
FR_200105_060,,,60,MADURAI- THIRUVANANTHAPURAM 400 KV D/C LINE(P.GRID),P.GRID,,POWER,2001-05,2000-10,,195.97,,195.97,0.0,,2.79,2003-10,,2003-10,0.0,,,0,18,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,60
FR_200105_061,,,61,LD&C SCHEME IN,,,POWER,2001-05,1997-08,,158.94,,,8.99,,23.11,2000-03,,,45.0,,,1,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,8,61
FR_200105_062,,,62,RAIPUR-RURKELA 400KV D/C LINE (P.GRID),P.GRID,,POWER,2001-05,2001-01,,237.38,,237.38,0.0,,10.52,2004-01,,2003-12,-1.0,,,0,16,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,62
FR_200105_063,,,63,NATHPA JHAKRI H.E.P. (NJPC),NJPC,,POWER,2001-05,1989-04,1998-06,1678.02,7666.31,7666.31,5988.29,0.0,5452.38,1996-04,2002-03,2003-12,92.0,21.0,,0,28,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,63
FR_200105_064,,,64,DULHASTI HYDROELECTRIC PROJECT(NHPC),NHPC,,POWER,2001-05,1982-11,1989-07,183.45,3559.77,3559.77,3376.32,0.0,2898.68,1990-11,2001-03,2003-12,157.0,33.0,,0,2,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,64
FR_200105_065,,,65,ULDCS FOR EASTERN REGION (P.GRID),P.GRID,,POWER,2001-05,1998-09,,290.01,,290.01,0.0,,10.25,2003-09,,2004-03,6.0,,,0,18,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,65
FR_200105_066,,,66,CHAMERA H.E. PROJECT ST-II (NHPC),NHPC,,POWER,2001-05,1999-05,,1684.02,,1684.02,0.0,,681.17,2004-05,,2004-05,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,66
FR_200105_067,,,67,DHAULIGANGA BAREILY LINE TRANSMISSION(P.GRID),P.GRID,,POWER,2001-05,2001-01,,150.53,,150.53,0.0,,,2005-01,,2005-01,0.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,67
FR_200105_068,,,68,DHAULIGANGA H.E.P.-I (NHPC),NHPC,,POWER,2001-05,1991-04,2000-07,601.98,1578.31,1578.31,976.33,0.0,441.22,1998-10,2005-03,2005-03,77.0,0.0,,0,25,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,68
FR_200105_069,,,69,TALCHER STPP ST- II(NTPC),NTPC,,POWER,2001-05,1999-01,,6648.83,,6652.22,3.39,,981.32,2006-02,,2006-02,0.0,,,17,94,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,69
FR_200105_070,,,70,"KOTESHWAR HYDRO ELECTRIC PROJECT, 4x100 MW",,,POWER,2001-05,2000-04,,1301.56,,1301.56,0.0,,,2005-04,,2006-03,11.0,,,0,0,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,70
FR_200105_071,,,71,LOKTAK DOWNSTREAM HYDRO ELECTRIC PROJECT 3x30/2x33 MW,,,POWER,2001-05,1999-12,,578.62,,578.62,0.0,,14.71,2006-06,,2006-06,0.0,,,0,1,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,71
FR_200105_072,,,72,TUIRIAL HYDRO ELECTRIC PROJECT (2x30MW),,,POWER,2001-05,1998-07,,368.72,,368.72,0.0,,34.02,2006-07,,2006-07,0.0,,,0,5,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,72
FR_200105_073,,,73,TEESTA HYDRO ELECTRIC PROJECT STAGE-V 3x170 MW,,,POWER,2001-05,2000-02,,2198.04,,2198.04,0.0,,186.21,2007-02,,2007-02,0.0,,,0,28,,,,FR_MAY_2001.pdf,Sector-Wise analysis of projects,9,73
