observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200411_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2004-11,2003-09,,343.26,,343.26,0.0,,27.1,2006-06,,2006-06,0.0,,,6,20,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,1
FR_200411_002,,,2,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2004-11,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,4709.0,2007-01,,2007-01,0.0,,,79,103,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,2
FR_200411_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2004-11,2001-05,,4213.0,,4213.0,0.0,,936.0,2009-10,,2007-09,-25.0,,,20,76,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,3
FR_200411_004,,,4,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2004-11,2002-04,,3072.0,,3072.0,0.0,,651.0,2008-02,,2008-02,0.0,,,21,75,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,4
FR_200411_005,,,5,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2004-11,2001-12,,13171.0,,13171.0,0.0,,4209.0,2008-12,,2008-12,0.0,,,21,119,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,5
FR_200411_006,,,6,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2004-11,2003-09,,3492.0,,3492.0,0.0,,96.28,2010-09,,2010-09,0.0,,,0,0,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,6
FR_200411_007,,,7,POOTKI BALIHARI UG,,,COAL,2004-11,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,172.58,1994-03,2000-03,2007-03,156.0,84.0,,2,2,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,7
FR_200411_008,,,8,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2004-11,2003-10,,176.55,,176.55,0.0,,13.42,2008-03,,2007-10,-5.0,,,0,0,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,8
FR_200411_009,,,9,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2004-11,1997-10,2001-09,350.0,509.4,509.4,159.4,0.0,503.77,2001-05,2002-02,2004-12,43.0,34.0,,59,95,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,9
FR_200411_010,,,10,TECHNOLOGICAL UP_GRADATION OF TROMBAY-V AMMONIA PLANT,,,FERTILISERS,2004-11,2003-10,2006-06,249.0,,249.0,0.0,,11.75,2006-06,,2006-06,0.0,,,2,2,,,,MonthlyFR_nov_2004.pdf,Sector-Wise analysis of projects,7,10
