observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200203_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2002-03,1991-01,1997-12,3447.06,6421.0,6760.0,3312.94,339.0,2147.23,2007-01,,2006-07,-6.0,,,15,101,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,1
FR_200203_002,,,2,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2002-03,2001-12,,13171.0,,13171.0,0.0,,367.79,2008-12,,2008-12,0.0,,9.0,0,119,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,2
FR_200203_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2002-03,2001-05,,4213.0,,4213.0,0.0,,394.43,2009-10,,2009-10,0.0,,,1,75,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,3
FR_200203_004,,,4,GOUTHAMKHANI OC (SCCL),SCCL,,COAL,2002-03,1995-06,2001-11,415.93,159.74,159.74,-256.19,0.0,120.07,2002-03,2002-03,2002-03,0.0,0.0,,2,2,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,4
FR_200203_005,,,5,JHANJRA U.G. (ECL),ECL,,COAL,2002-03,1982-12,1995-08,184.55,403.96,403.96,219.41,0.0,369.98,1994-03,1998-03,2002-03,96.0,48.0,,1,1,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,5
FR_200203_006,,,6,PAREJ OC(CCL),CCL,,COAL,2002-03,1993-03,2001-12,116.19,162.88,162.88,46.69,0.0,126.57,1998-03,2002-03,2002-03,48.0,0.0,,1,3,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,6
FR_200203_007,,,7,TPS-I EXP.(NLC),NLC,,COAL,2002-03,1996-02,2001-12,1590.58,1420.27,1423.47,-167.11,3.2,983.11,2001-03,2002-05,2002-07,16.0,2.0,,7,13,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,7
FR_200203_008,,,8,POOTKI BALIHARI UG,,,COAL,2002-03,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,168.98,1994-03,2000-03,2003-03,108.0,36.0,,0,2,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,8
FR_200203_009,,,9,SATGRAM UG(ECL),ECL,,COAL,2002-03,1979-05,2002-02,26.37,118.87,118.87,92.5,0.0,110.98,1989-03,2003-03,2003-03,168.0,0.0,,1,1,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,9
FR_200203_010,,,10,MINE-1A(NLC),NLC,,COAL,2002-03,1998-02,,1032.81,,1015.74,-17.07,,695.51,2003-03,,2003-03,0.0,,,14,22,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,10
FR_200203_011,,,11,RAVINDERKHANI NEW TECH. UG (SCCL),SCCL,,COAL,2002-03,1995-12,,242.95,,242.94,-0.01,,21.06,2003-03,,2003-03,0.0,,,0,0,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,11
FR_200203_012,,,12,EXPANSION OF MINE- I(NLC),NLC,,COAL,2002-03,1992-03,2001-12,1336.93,1658.38,1667.76,330.83,9.38,1389.04,1996-10,2003-04,2003-04,78.0,0.0,,0,8,,,,FR_MAR_2002.pdf,Sector-Wise analysis of projects,6,12
