observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200907_001,,,1,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2009-07,2001-05,,4213.0,,3282.0,-931.0,,2424.0,2009-10,,2009-12,2.0,,,71,75,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,1
FR_200907_002,,,2,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2009-07,2002-04,,3072.0,,3072.0,0.0,,2028.0,2008-02,,2009-12,22.0,,,61,75,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,2
FR_200907_003,,,3,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2009-07,2001-12,,13171.0,,13171.0,0.0,,12016.0,2008-12,,2010-09,21.0,,,62,119,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,3
FR_200907_004,,,4,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2009-07,2003-09,,3492.0,,3492.0,0.0,,1817.1,2010-09,,2010-09,0.0,,,13,76,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,4
FR_200907_005,,,5,Uranium Ore Mine & Processing Plant at Tummalapalle,,,ATOMIC ENERGY,2009-07,2007-09,,1106.29,,1106.29,0.0,,330.55,2011-04,,2011-04,0.0,,,0,0,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,5
FR_200907_006,,,6,C/o Expandable Modular Integrated Ter. Buld.Raja Bhoj Airpt.,,,ATOMIC ENERGY,2009-07,2008-03,,135.04,,135.04,0.0,,28.6,2009-09,,2009-09,0.0,,,0,0,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,6
FR_200907_007,,,7,Construction of New Internation Terminal Building,,,ATOMIC ENERGY,2009-07,2006-10,,245.58,295.0,245.58,0.0,-49.42,179.58,2008-12,,2009-09,9.0,,,18,28,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,7
FR_200907_008,,,8,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING,,,ATOMIC ENERGY,2009-07,2007-02,,290.92,,290.92,0.0,,146.12,2009-02,,2009-10,8.0,,,8,24,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,8
FR_200907_009,,,9,C/o New expandable Modular Integrated Bldg.Raipur Airport,,,ATOMIC ENERGY,2009-07,2008-03,,129.65,,129.65,0.0,,26.4,2009-09,,2009-12,3.0,,,0,0,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,9
FR_200907_010,,,10,C/o Integerated Cargo Complex (ph-III) at Chennai Airport,,,ATOMIC ENERGY,2009-07,2008-08,,144.94,,144.94,0.0,,12.33,2010-04,,2010-01,-3.0,,,0,0,,,,FR_JULY_2009.pdf,Sector-Wise analysis of projects,16,10
