observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200310_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2003-10,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,3763.0,2007-01,,2007-01,0.0,,,48,103,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,1
FR_200310_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2003-10,2001-05,,4213.0,,3282.0,-931.0,,702.0,2009-10,,2007-09,-25.0,,,13,75,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,2
FR_200310_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2003-10,2002-04,,3072.0,,3072.0,0.0,,291.0,2008-02,,2008-02,0.0,,,10,75,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,3
FR_200310_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2003-10,2001-12,,13171.0,,13171.0,0.0,,2403.0,2008-12,,2008-12,0.0,,,17,119,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,4
FR_200310_005,,,5,POOTKI BALIHARI UG,,,COAL,2003-10,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,171.13,1994-03,2000-03,2004-03,120.0,48.0,,2,2,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,5
FR_200310_006,,,6,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2003-10,1997-07,,1846.49,,1846.49,0.0,,1321.43,2004-03,,2004-03,0.0,,,7,13,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,6
FR_200310_007,,,7,JHANJRA U.G. (ECL),ECL,,COAL,2003-10,1982-12,1995-08,184.55,403.96,386.44,201.89,-17.52,364.09,1994-03,1998-03,2004-03,120.0,72.0,,1,1,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,7
FR_200310_008,,,8,DUDHICHUA (NCL),NCL,,COAL,2003-10,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1193.43,1998-03,2004-03,2004-03,72.0,0.0,,3,4,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,8
FR_200310_009,,,9,JHARKHAND OC(CCL),CCL,,COAL,2003-10,1998-10,,110.89,,110.89,0.0,,52.34,2004-03,,2004-03,0.0,,,5,5,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,9
FR_200310_010,,,10,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2003-10,2003-10,,176.55,,176.55,0.0,,,2008-03,,2007-10,-5.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,10
FR_200310_011,,,11,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2003-10,1997-10,2001-09,350.0,509.4,509.4,159.4,0.0,395.75,2001-05,2002-02,2004-02,33.0,24.0,,3,48,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,11
FR_200310_012,,,12,INSTALLATION OF 8th,,,MINES,2003-10,2001-02,,480.0,,,0.0,,253.61,2004-02,,,0.0,,,0,22,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,7,12
FR_200310_013,,,13,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,,MINES,2003-10,1998-02,,2061.98,,2061.98,0.0,,1593.05,2002-05,,2004-04,23.0,,,23,24,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,13
FR_200310_014,,,14,LONG RAIL FACILITIES IN R&S MILL (SAIL),,,STEEL,2003-10,2002-09,,320.0,,320.0,0.0,,80.52,2004-08,,2004-08,0.0,,,3,3,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,14
FR_200310_015,,,15,REBUILDING OFCOKE OVEN BATTERY NO. 1 (SAIL),,,STEEL,2003-10,2003-03,,112.39,,112.39,0.0,,,2005-12,,2005-03,-9.0,,,4,19,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,15
FR_200310_016,,,16,PIG IRON PLANT (NMDC),NMDC,,STEEL,2003-10,1998-12,,298.68,,298.68,0.0,,22.72,2004-10,,2005-12,14.0,,2.0,22,96,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,16
FR_200310_017,,,17,"AUG. OF KOYALI- VIRAMGAM-SIDHPUR PRODUCT PIPELINE,GUJ(IOCL)",,,PETROLEUM,2003-10,2001-08,,119.01,,61.5,-57.51,,58.73,2003-07,,2003-10,3.0,,,6,6,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,17
FR_200310_018,,,18,IOR SCHEME NEELAM(ONGCL),ONGCL,,PETROLEUM,2003-10,2001-01,,347.69,,347.69,0.0,,60.26,2003-07,,2003-11,4.0,,,9,9,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,18
FR_200310_019,,,19,HYDROTREATER AT DIGBOI REF. (IOCL),,,PETROLEUM,2003-10,1999-02,,343.0,,364.0,21.0,,339.71,2002-05,,2003-11,18.0,,1.0,27,33,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,19
FR_200310_020,,,20,VISAKH-SECNDERABAD LPG(GAIL),,,PETROLEUM,2003-10,2001-01,,490.65,,463.26,-27.39,,362.05,2003-08,,2003-12,4.0,,2.0,37,41,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,20
FR_200310_021,,,21,REFINERY EXPANSION CUM.MOD. PROJECT(CPCL),,,PETROLEUM,2003-10,2000-07,,2360.38,,2360.38,0.0,,2243.89,2003-07,,2004-01,6.0,,,70,81,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,21
FR_200310_022,,,22,IOR GANDHAR(ONGCL),ONGCL,,PETROLEUM,2003-10,2000-12,,609.44,,692.45,83.01,,239.98,2004-03,,2004-03,0.0,,,11,12,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,22
FR_200310_023,,,23,MUMBAI-MANMAD POL PIPELINE TO INDORE (BPCL),BPCL,,PETROLEUM,2003-10,2001-04,,336.07,,336.07,0.0,,235.8,2004-04,,2004-04,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,23
FR_200310_024,,,24,LINEAR ALKYL BENZENE (IOCL),,,PETROLEUM,2003-10,2001-05,,1248.0,,1307.0,59.0,,369.84,2004-03,,2004-08,5.0,,,15,41,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,24
FR_200310_025,,,25,HBJ PIPELINE UPGRADATION PJCT- PHI(GAIL),,,PETROLEUM,2003-10,2001-12,,2936.0,,2936.38,0.38,,1424.84,2004-09,,2004-09,0.0,,,4,23,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,25
FR_200310_026,,,26,REFINERY MODERNISATION(BPCL),BPCL,,PETROLEUM,2003-10,2000-12,,1592.65,,1831.0,238.35,,923.37,2003-09,,2004-10,13.0,,,43,72,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,26
FR_200310_027,,,27,SIDPUR-SANGANER,,,PETROLEUM,2003-10,2002-02,,352.69,,,17.21,,46.62,2004-11,,,0.0,,,2,6,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,8,27
FR_200310_028,,,28,KBPL CONVERSION TO CRUDE SERVICE & MUNDRA-KOL LINE (IOCL),,,PETROLEUM,2003-10,2002-02,,305.6,,331.53,25.93,,62.68,2004-08,,2004-12,4.0,,,3,8,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,28
FR_200310_029,,,29,"DHDT & M.S.Q PROJECT, MATHURA REFINERY (IOCL)",,,PETROLEUM,2003-10,2001-08,,1483.0,,1755.0,272.0,,384.36,2004-08,,2004-12,4.0,,,36,68,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,29
FR_200310_030,,,30,DEVELOPMENT OF D-I PROSPECT (ONGCL),ONGCL,,PETROLEUM,2003-10,2002-09,,310.32,,310.32,0.0,,,2005-03,,2005-03,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,30
FR_200310_031,,,31,INTEGRATED DEVELOPMENT OF G1 & GS-15 FIELDS,,,PETROLEUM,2003-10,2003-04,,429.82,,429.82,0.0,,,2005-03,,2005-03,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,31
FR_200310_032,,,32,"IMPROVED OIL RECOVERY PROJECT, GELEKI",,,PETROLEUM,2003-10,2001-09,,390.09,,390.09,0.0,,0.88,2007-03,,2005-03,-24.0,,,6,6,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,32
FR_200310_033,,,33,GREEN FUELS & EMISSION CONTROL PROJECT AT MUMBAI REFINERY,,,PETROLEUM,2003-10,2002-10,,1152.0,,1152.0,0.0,,0.43,2005-04,,2005-04,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,33
FR_200310_034,,,34,PANIPAT REFINERY EXPANSION (IOCL),,,PETROLEUM,2003-10,1999-08,,3365.0,,4165.0,800.0,,600.9,2005-01,,2005-04,3.0,,,18,151,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,34
FR_200310_035,,,35,"IMPROVED OIL RECOVERY PROJECT, RUDRASAGAR",,,PETROLEUM,2003-10,2001-09,,113.9,,113.9,0.0,,1.35,2006-03,,2005-05,-10.0,,,3,6,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,35
FR_200310_036,,,36,"DAHEJ-HAZIRA-URAN GAS PIPELINE, MULTISTATE",,,PETROLEUM,2003-10,2002-12,,1416.0,,1416.0,0.0,,0.98,2005-07,,2005-07,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,36
FR_200310_037,,,37,MS QUALITY UPGRADATION FACILITIES AT HALDIA (IOCL),,,PETROLEUM,2003-10,2003-05,,359.0,,359.0,0.0,,7.22,2005-07,,2005-07,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,37
FR_200310_038,,,38,INTEGRATED PARA- XYLENE(IOCL),,,PETROLEUM,2003-10,1999-06,,4228.0,,5104.0,876.0,,693.11,2005-08,,2005-08,0.0,,,6,129,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,38
FR_200310_039,,,39,MS QUALITY UPGRADATION FACILITIES AT GUJARAT (IOCL),,,PETROLEUM,2003-10,2003-07,,390.0,,390.0,0.0,,0.78,2005-07,,2005-09,2.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,39
FR_200310_040,,,40,MUMBAI HIGH NORTH DEV(ONGCL),ONGCL,,PETROLEUM,2003-10,2000-12,,2929.4,,2929.4,0.0,,1004.27,2005-12,,2005-12,0.0,,,13,20,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,40
FR_200310_041,,,41,"DEVELOPMENT OF BASSEIN (VASAI) EAST, WESTERN OFFSHORE",,,PETROLEUM,2003-10,2003-04,,985.17,,985.17,0.0,,,2006-03,,2006-03,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,41
FR_200310_042,,,42,IOR LAKWA-LAKHMANI,,,PETROLEUM,2003-10,2001-09,,345.1,,345.1,0.0,,0.61,2007-03,,2007-03,0.0,,36.0,1,3,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,42
FR_200310_043,,,43,MUMBAI HIGH SOUTH DEVELOPMENT (ONGCL),ONGCL,,PETROLEUM,2003-10,2001-10,,5255.97,,5255.97,0.0,,139.26,2007-07,,2007-07,0.0,,,5,11,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,9,43
FR_200310_044,,,44,MERAMUNDALI-JEYPORE 400 KV D/C LINE(P.GRID),P.GRID,,POWER,2003-10,2000-10,,166.51,,143.02,-23.49,,128.13,2003-04,,2003-10,6.0,,,11,19,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,44
FR_200310_045,,,45,DULHASTI HYDROELECTRIC PROJECT(NHPC),NHPC,,POWER,2003-10,1982-11,1989-07,183.45,3559.77,4227.92,4044.47,668.15,3895.16,1990-11,2001-03,2003-12,157.0,33.0,,5,7,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,45
FR_200310_046,,,46,TR. SYSTEM STRENGTHENING IN BIHAR(P.GRID),P.GRID,,POWER,2003-10,2001-08,,162.88,,162.88,0.0,,72.58,2004-02,,2004-01,-1.0,,,14,30,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,46
FR_200310_047,,,47,MADURAI- THIRUVANANTHAPURAM 400 KV D/C LINE(P.GRID),P.GRID,,POWER,2003-10,2000-10,,195.97,,195.97,0.0,,132.08,2003-10,,2004-02,4.0,,,10,19,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,47
FR_200310_048,,,48,TEHRI DAM & H.P.P.(THDCL),,,POWER,2003-10,1994-03,,2963.66,,5209.1,2245.44,,5328.37,1999-03,,2004-03,60.0,,7.0,11,16,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,48
FR_200310_049,,,49,TEHRI TR. SYSTEM(P.GRID),P.GRID,,POWER,2003-10,1994-03,2002-07,421.0,702.97,702.29,281.29,-0.68,637.74,1999-03,2002-12,2004-03,60.0,15.0,,2,11,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,49
FR_200310_050,,,50,KAHALGAON- BIHARSHARIFF 400KV D/C LINE-II (P.GRID),P.GRID,,POWER,2003-10,2001-12,,135.77,,135.77,0.0,,66.58,2004-06,,2004-04,-2.0,,,6,18,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,50
FR_200310_051,,,51,CHAMERA H.E. PROJECT ST-II (NHPC),NHPC,,POWER,2003-10,1999-05,,1684.02,,1684.02,0.0,,1820.97,2004-05,,2004-05,0.0,,,4,4,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,51
FR_200310_052,,,52,NATHPA JHAKRI H.E.P. (NJPC),NJPC,,POWER,2003-10,1989-04,1998-06,1678.02,7666.31,8656.61,6978.59,990.3,7517.77,1996-04,2002-03,2004-07,99.0,28.0,,48,52,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,52
FR_200310_053,,,53,ULDCS FOR EASTERN REGION (P.GRID),P.GRID,,POWER,2003-10,1998-09,,290.01,,396.51,106.5,,145.82,2003-09,,2004-12,15.0,,,11,18,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,53
FR_200310_054,,,54,TALA-SILIGURI TRANSMISSION LINE (P.GRID),P.GRID,,POWER,2003-10,2002-07,,231.53,,231.53,0.0,,43.36,2004-10,,2004-12,2.0,,,4,18,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,54
FR_200310_055,,,55,DHAULIGANGA BAREILY LINE TRANSMISSION(P.GRID),P.GRID,,POWER,2003-10,2001-01,,150.53,,150.53,0.0,,58.65,2005-01,,2005-01,0.0,,,4,21,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,55
FR_200310_056,,,56,400/220/KV SYSTEM STRENGHTANING SCHEME OF WR AT KHANDWA.,,,POWER,2003-10,2002-01,,109.77,,109.77,0.0,,,2005-01,,2005-01,0.0,,,0,0,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,56
FR_200310_057,,,57,GAZUVAKA HVDC BACK TO BACK PROJECT - II (500 MW),,,POWER,2003-10,2002-01,,769.25,,769.25,0.0,,98.6,2005-01,,2005-03,2.0,,,3,25,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,57
FR_200310_058,,,58,DHAULIGANGA H.E.P.-I (NHPC),NHPC,,POWER,2003-10,1991-04,2000-07,601.98,1578.31,1578.31,976.33,0.0,1094.91,1998-10,2005-03,2005-03,77.0,0.0,,13,25,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,58
FR_200310_059,,,59,UNIFIED LOAD DESPATCH & COMMUNICATION SCHEME W R (PR.GRID),,,POWER,2003-10,2001-02,,294.82,,226.71,-68.11,,57.64,2003-02,,2005-06,28.0,,,5,17,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,59
FR_200310_060,,,60,RAMAGUNDAM-III TRANSMISSION SYSTEM (P.GRID),P.GRID,,POWER,2003-10,2001-08,,390.12,,390.12,0.0,,168.76,2005-08,,2005-08,0.0,,,10,24,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,60
FR_200310_061,,,61,RAMAGUNDAM STPP ST -,,,POWER,2003-10,2001-08,,1780.99,,,0.0,,773.07,2005-08,,,0.0,,,31,39,,,,MonthlyFR_oct_2003.pdf,Sector-Wise analysis of projects,10,61
