observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200502_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2005-02,2003-09,,343.26,,343.26,0.0,,56.66,2006-06,,2006-03,-3.0,,,6,20,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,1
FR_200502_002,,,2,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2005-02,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,4841.0,2007-01,,2007-01,0.0,,,82,103,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,2
FR_200502_003,,,3,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2005-02,2001-05,,4213.0,,4213.0,0.0,,1049.0,2009-10,,2007-09,-25.0,,,23,75,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,3
FR_200502_004,,,4,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2005-02,2002-04,,3072.0,,3072.0,0.0,,753.0,2008-02,,2008-02,0.0,,,23,75,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,4
FR_200502_005,,,5,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2005-02,2001-12,,13171.0,,13171.0,0.0,,4403.0,2008-12,,2008-12,0.0,,,25,119,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,5
FR_200502_006,,,6,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2005-02,2003-09,,3492.0,,3492.0,0.0,,119.18,2010-09,,2010-09,0.0,,,4,76,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,6
FR_200502_007,,,7,DEVELOPMENT OF VISAKHAPATNAM AIRPORT.,,,ATOMIC ENERGY,2005-02,2002-12,,191.52,,191.52,0.0,,47.6,2005-12,,2005-12,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,7
FR_200502_008,,,8,EXPANSION OF MINE-II,,,COAL,2005-02,2004-10,,2161.28,,2161.28,0.0,,3.15,2009-06,,2006-09,-33.0,,,1,23,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,8
FR_200502_009,,,9,POOTKI BALIHARI UG,,,COAL,2005-02,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,172.99,1994-03,2000-03,2007-03,156.0,84.0,,2,2,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,9
FR_200502_010,,,10,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2005-02,2003-10,,176.55,,176.55,0.0,,13.42,2008-03,,2007-10,-5.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,10
FR_200502_011,,,11,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),NLC,,COAL,2005-02,2004-10,,2030.78,,2030.78,0.0,,5.5,2009-06,,2009-06,0.0,,,0,24,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,11
FR_200502_012,,,12,BARSINGSAR LIGNITE MINE,,,COAL,2005-02,2004-12,,254.07,,254.07,0.0,,35.34,2009-06,,2009-06,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,12
FR_200502_013,,,13,BARSINGSAR TPS OF 250 MW,,,COAL,2005-02,2004-12,,1114.18,,1114.18,0.0,,2.76,2009-06,,2009-06,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,7,13
FR_200502_014,,,14,NAMRUP PLANT REVAMP(BVFC),BVFC,,FERTILISERS,2005-02,1997-10,2001-09,350.0,509.4,610.24,260.24,100.84,520.97,2001-05,2002-02,2005-02,45.0,36.0,,59,95,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,14
FR_200502_015,,,15,TECHNOLOGICAL UP_GRADATION OF TROMBAY-V AMMONIA PLANT,,,FERTILISERS,2005-02,2003-10,2006-06,249.0,,249.0,0.0,,18.73,2006-06,,2006-06,0.0,,,19,56,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,15
FR_200502_016,,,16,SECOND PHASE EXPANSION OF NALCO,,,MINES,2005-02,2004-10,,4091.51,,4091.51,0.0,,,2008-12,,2009-01,1.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,16
FR_200502_017,,,17,REPAIR OF BLAST FURNACE No.4,,,STEEL,2005-02,2004-05,,95.64,,118.32,22.68,,3.1,2005-10,,2005-10,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,17
FR_200502_018,,,18,REBUILDING OFCOKE OVEN BATTERY NO. 1 (SAIL),,,STEEL,2005-02,2003-03,,112.39,,112.39,0.0,,38.14,2005-12,,2005-12,0.0,,,12,19,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,18
FR_200502_019,,,19,TECHNOLOGY UPGRADATION OF BF-7 (SAIL),,,STEEL,2005-02,2005-01,,170.41,,170.41,0.0,,,2006-01,,2006-01,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,19
FR_200502_020,,,20,BLOOM CASTER(SAIL),,,STEEL,2005-02,2004-05,,271.41,,271.41,0.0,,10.47,2006-05,,2006-05,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,20
FR_200502_021,,,21,"COKE OVEN BATTERY No.4 RASHTRIYA ISPAT NIGAM LTD.,VIZAG",,,STEEL,2005-02,2003-12,,286.63,,286.63,0.0,,44.77,2006-12,,2006-12,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,21
FR_200502_022,,,22,REBUILDING OF COKE OVEN BATTERY No.5,,,STEEL,2005-02,2004-12,,219.04,,198.84,-20.2,,,2007-01,,2007-01,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,22
FR_200502_023,,,23,REBUILDING OF COKE OVEN BATTERY No. 5 BOKARO (SAIL),,,STEEL,2005-02,2004-12,,198.84,,219.04,20.2,,,2007-01,,2007-01,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,23
FR_200502_024,,,24,SIDPUR-SANGANER PRODUCT PIPE LINE (IOCL),,,PETROLEUM,2005-02,2002-02,,352.69,,358.0,5.31,,343.38,2004-11,,2005-02,3.0,,,5,6,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,24
FR_200502_025,,,25,"IMPROVED OIL RECOVERY PROJECT, GELEKI",,,PETROLEUM,2005-02,2001-09,,390.09,,390.09,0.0,,250.79,2007-03,,2005-03,-24.0,,,6,6,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,8,25
FR_200502_026,,,26,KBPL CONVERSION TO CRUDE SERVICE & MUNDRA-KOL LINE (IOCL),,,PETROLEUM,2005-02,2002-02,,305.6,,272.0,-33.6,,261.63,2004-08,,2005-03,7.0,,,8,9,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,26
FR_200502_027,,,27,"DHDT & M.S.Q PROJECT, MATHURA REFINERY (IOCL)",,,PETROLEUM,2005-02,2001-08,,1483.0,,1705.0,222.0,,1092.33,2004-08,,2005-03,7.0,,,58,68,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,27
FR_200502_028,,,28,MUMBAI HIGH SOUTH DEVELOPMENT (ONGCL),ONGCL,,PETROLEUM,2005-02,2001-10,,5255.97,,5255.97,0.0,,3102.66,2007-07,,2005-04,-27.0,,,10,11,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,28
FR_200502_029,,,29,DEVELOPMENT OF D-I PROSPECT (ONGCL),ONGCL,,PETROLEUM,2005-02,2002-09,,310.32,,506.52,196.2,,30.69,2005-03,,2005-04,1.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,29
FR_200502_030,,,30,IOR GANDHAR(ONGCL),ONGCL,,PETROLEUM,2005-02,2000-12,,609.44,,692.45,83.01,,541.04,2004-03,,2005-04,13.0,,,12,12,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,30
FR_200502_031,,,31,"IMPROVED OIL RECOVERY PROJECT, RUDRASAGAR",,,PETROLEUM,2005-02,2001-09,,113.9,,113.9,0.0,,63.68,2006-03,,2005-05,-10.0,,,5,6,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,31
FR_200502_032,,,32,IOR SCHEME NEELAM(ONGCL),ONGCL,,PETROLEUM,2005-02,2001-01,,347.69,,347.69,0.0,,299.77,2003-07,,2005-05,22.0,,,9,9,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,32
FR_200502_033,,,33,MUMBAI HIGH-URAN TRUNK PIPELINE (ONGC),ONGC,,PETROLEUM,2005-02,2003-12,,2792.5,,2792.5,0.0,,761.41,2005-05,,2005-05,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,33
FR_200502_034,,,34,REFINERY MODERNISATION(BPCL),BPCL,,PETROLEUM,2005-02,2000-12,,1592.65,,1831.0,238.35,,1536.66,2003-09,,2005-06,21.0,,,48,50,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,34
FR_200502_035,,,35,MS QUALITY UPGRADATION FACILITIES AT HALDIA (IOCL),,,PETROLEUM,2005-02,2003-05,,359.0,,383.0,24.0,,174.79,2005-07,,2005-07,0.0,,,12,26,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,35
FR_200502_036,,,36,CHENNAI-TRICHY- MADURAI PRODUCT PIPELINE (IOCL),,,PETROLEUM,2005-02,2003-07,,363.21,,363.21,0.0,,204.09,2005-07,,2005-07,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,36
FR_200502_037,,,37,INTEGRATED PARA- XYLENE(IOCL),,,PETROLEUM,2005-02,1999-06,2001-10,4228.0,5104.0,4752.0,524.0,-352.0,1976.21,2005-08,,2005-08,0.0,,,84,129,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,37
FR_200502_038,,,38,MUMBAI HIGH NORTH DEV(ONGCL),ONGCL,,PETROLEUM,2005-02,2000-12,,2929.4,,2929.4,0.0,,2542.23,2005-12,,2005-09,-3.0,,,20,20,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,38
FR_200502_039,,,39,PANIPAT REFINERY EXPANSION (IOCL),,,PETROLEUM,2005-02,1999-08,2002-01,3365.0,4165.0,4344.0,979.0,179.0,2418.07,2005-01,,2005-10,9.0,,,102,151,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,39
FR_200502_040,,,40,GREEN FUELS & EMISSION CONTROL PROJECT AT MUMBAI REFINERY,,,PETROLEUM,2005-02,2002-10,,1152.0,,1152.0,0.0,,14.85,2005-04,,2005-12,8.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,40
FR_200502_041,,,41,"DEVELOPMENT OF BASSEIN (VASAI) EAST, WESTERN OFFSHORE",,,PETROLEUM,2005-02,2003-04,,985.17,,985.17,0.0,,4.13,2006-03,,2006-03,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,41
FR_200502_042,,,42,PARADIP-HALDIA CRUDE OIL PIPLINE SYSTEM,,,PETROLEUM,2005-02,2004-03,,1178.0,,1178.0,0.0,,252.97,2006-03,,2006-03,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,42
FR_200502_043,,,43,INTEGRATED DEVELOPMENT OF G1 & GS-15 FIELDS,,,PETROLEUM,2005-02,2003-04,,429.82,,1262.93,833.11,,41.38,2005-03,,2006-04,13.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,9,43
FR_200502_044,,,44,CLEAN FUELS PROJECT VIZAG REFINERY MODERNISATION,,,PETROLEUM,2005-02,2003-04,,1635.0,,1635.0,0.0,,40.94,2006-05,,2006-05,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,44
FR_200502_045,,,45,C2-C3 & LPG RECOVERY FROM LNG AT DAHEJ,,,PETROLEUM,2005-02,2003-12,,900.92,,1493.49,592.57,,,2006-06,,2006-06,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,45
FR_200502_046,,,46,MS QUALITY UPGRADATION FACILITIES AT GUJARAT (IOCL),,,PETROLEUM,2005-02,2003-07,,390.0,,390.0,0.0,,28.5,2005-07,,2006-06,11.0,,,36,58,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,46
FR_200502_047,,,47,PIPLINE EXTENTION TO PAKNI VIA HAZARWADI (HPCL),HPCL,,PETROLEUM,2005-02,2004-04,,335.17,,335.17,0.0,,,2006-09,,2006-09,0.0,,,0,0,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,47
FR_200502_048,,,48,"DAHEJ-HAZIRA-URAN GAS PIPELINE, MULTISTATE",,,PETROLEUM,2005-02,2002-12,,1416.0,,1830.77,414.77,,8.55,2005-07,,2006-10,15.0,,2.0,0,10,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,48
FR_200502_049,,,49,IOR LAKWA-LAKHMANI,,,PETROLEUM,2005-02,2001-09,,345.1,,345.1,0.0,,127.65,2007-03,,2007-03,0.0,,,3,3,,,,MonthlyFR_feb_2005.pdf,Sector-Wise analysis of projects,10,49
