observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200612_001,,,1,NEW URANIUM ORE PROCESSING MILL,,,ATOMIC ENERGY,2006-12,2003-09,,343.26,,343.26,0.0,,246.11,2006-06,,2007-02,8.0,,2.0,21,36,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,1
FR_200612_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2006-12,2001-05,,4213.0,,3282.0,-931.0,,1849.0,2009-10,,2007-09,-25.0,,,53,75,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,2
FR_200612_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2006-12,2002-04,,3072.0,,3072.0,0.0,,1496.0,2008-02,,2008-02,0.0,,,44,75,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,3
FR_200612_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2006-12,2001-12,,13171.0,,13171.0,0.0,,8212.0,2008-12,,2008-12,0.0,,,41,119,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,4
FR_200612_005,,,5,PROTOTYPE FAST BREEDER REACTOR,,,ATOMIC ENERGY,2006-12,2003-09,,3492.0,,3492.0,0.0,,436.96,2010-09,,2010-09,0.0,,,6,76,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,5
FR_200612_006,,,6,DEVELOPMENT OF VISAKHAPATNAM AIRPORT.,,,ATOMIC ENERGY,2006-12,2002-12,,191.52,,191.52,0.0,,138.38,2005-12,,2006-12,12.0,,,11,27,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,6
FR_200612_007,,,7,POOTKI BALIHARI UG,,,COAL,2006-12,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,176.52,1994-03,2000-03,2007-03,156.0,84.0,,5,5,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,7
FR_200612_008,,,8,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2006-12,2003-10,,176.55,,176.55,0.0,,58.37,2008-03,,2008-03,0.0,,,1,2,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,8
FR_200612_009,,,9,RAJMAHAL EXPANSION OC PROJECT,,,COAL,2006-12,2006-01,,650.06,,650.06,0.0,,,2009-03,,2009-03,0.0,,,0,0,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,9
FR_200612_010,,,10,EXPANSION OF MINE-II,,,COAL,2006-12,2004-10,,2161.28,,2161.28,0.0,,493.42,2009-06,,2009-06,0.0,,,4,23,,,,MonthlyFR_dec_2006.pdf,Sector-Wise analysis of projects,9,10
