observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_201112_001,,020100044,1,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE) - BHAVNI,Tamil Nadu","BHAVINI, 500 MWE",,ATOMIC ENERGY,2011-12,2003-09,,3492.0,,5677.0,,,3376.91,2010-09,,2012-01,,,,5,80,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,1
FR_201112_002,,N02000007,2,"URANIUM ORE MINE and PROCESSING PLANT AT TUMMALAP - UCIL,Andhra Pradesh",,,ATOMIC ENERGY,2011-12,2007-09,,1106.29,,1106.29,,,1000.7,2011-04,,2012-04,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,2
FR_201112_003,,020100040,3,"KUDANKULAM APP (NPCIL) - NPCIL,Tamil Nadu",NPCIL,,ATOMIC ENERGY,2011-12,2001-12,,13171.0,,15824.0,,,14212.0,2008-12,,2013-03,,,,39,106,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,3
FR_201112_004,,N02000010,4,"KAKRAPAR ATOMIC POWER PROJECT - 3 and 4 - NPCIL,Gujarat",,,ATOMIC ENERGY,2011-12,2009-10,,11459.0,,11459.0,,,1261.0,2016-05,,2016-11,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,4
FR_201112_005,,N02000027,5,"RAJASTHAN ATOMIC POWER PROJECT -7 and 8 (2X700 MW) - NPCIL, Total",2X700 MW,,ATOMIC ENERGY,2011-12,2009-10,,12320.0,41548.29,12320.0,,,823.0,,,2016-12,,,,0,16,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,5
FR_201112_006,,N04000038,6,"D/O KAMARAJ DOMESTIC TER-PH-II And EXP. ANNA INT. - AAI,Tamil Nadu",,,CIVIL AVIATION,2011-12,2008-08,,1808.0,2015.0,2015.0,,,1574.69,2011-01,,2012-02,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,6
FR_201112_007,,N04000037,7,"C/O INTEGRATED PASSENGER TER. BULD. NSCBI AIRPORT - AAI,West Bengal",,,CIVIL AVIATION,2011-12,2008-08,,1942.51,,2325.0,,,1679.95,2011-05,,2012-03,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,7
FR_201112_008,,N04000069,8,"Construction of New International Terminal Building - AAI,Goa",,,CIVIL AVIATION,2011-12,2010-05,,335.61,,335.61,,,57.03,2012-05,,2012-08,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,8
FR_201112_009,,N04000050,9,"C/o new Airport at Pakyong(Sikkim) Airport - AAI,Sikkim",Sikkim,,CIVIL AVIATION,2011-12,2009-01,,309.46,,309.46,,,166.54,2011-01,,2012-12,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,9
FR_201112_010,,N04000065,10,"GAGAN PROJECT - AAI,Multi State Total",,,CIVIL AVIATION,2011-12,2008-09,,626.0,5021.58,626.0,,,326.92,2013-06,,2013-06,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,10
FR_201112_011,,N06000094,11,"JALAGAM VENGALA RAO OCP - SCCL,Andhra Pradesh",,,COAL,2011-12,2011-07,,447.06,,447.06,,,,2015-03,,2015-03,,,,0,0,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,11
FR_201112_012,,060100089,12,"BARSINGSAR TPS (2 125MW) (NLC) - NLC,Rajasthan",NLC,,COAL,2011-12,2004-12,,1114.18,1626.09,1868.71,,,1697.55,2009-06,,2012-01,,,,26,26,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,12
FR_201112_013,,060100092,13,"KULDA OCP (MAHANADI COALFIELDS LTD) - MCL,Orissa",MAHANADI COALFIELDS LTD,,COAL,2011-12,2005-01,,302.96,25.0,302.96,,,87.57,2010-03,,2012-03,,,,9,11,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,46,13
FR_201112_014,,N06000017,14,"SHANTIKHANI LONGWALL PROJ- SCCL - SCCL,Andhra Pradesh",,,COAL,2011-12,2006-10,,249.03,,249.03,,,43.06,2012-03,2012-03,2012-03,,,,11,42,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,14
FR_201112_015,,N06000033,15,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI - NCL,Madhya pradesh",,,COAL,2011-12,2007-10,,259.4,,259.4,,,1.51,2012-03,,2012-03,,,,0,1,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,15
FR_201112_016,,N06000044,16,"BALRAM OCP EXTENSION,MCL (8.00 Mty) - MCL,Orissa",8.00 Mty,,COAL,2011-12,2007-12,,172.08,,172.08,,,96.75,,,2012-03,,,,4,4,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,16
FR_201112_017,,N06000067,17,"ANANTA OC EXPANSION PH-III 15.0 Mty - MCL,Orissa",,,COAL,2011-12,2008-08,,207.28,,207.28,,,71.46,,,2012-03,,,,5,7,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,17
FR_201112_018,,N06000078,18,"RAMAGUNDAM OC-II EXTENSION - SCCL,Andhra Pradesh",,,COAL,2011-12,2009-12,,418.97,,418.97,,,79.01,2012-03,,2012-03,,,,21,27,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,18
FR_201112_019,,N06000080,19,"MANUGURU OC-II EXTENSION PHASE-II - SCCL,Andhra Pradesh",,,COAL,2011-12,2010-03,,181.19,,181.19,,,26.39,2012-03,2012-03,2012-03,,,,8,34,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,19
FR_201112_020,,060100087,20,"TPS-II EXPANSION (1470MW TO 1970MW) (NLC) - NLC,Tamil Nadu",NLC,,COAL,2011-12,2004-10,,2030.78,2453.57,2453.57,,,2316.04,2009-06,,2012-07,,,,19,24,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,20
FR_201112_021,,N06000047,21,"TUTICORIN THERMAL POWER PROJECT - NLC,Tamil Nadu",,,COAL,2011-12,2008-05,,4904.54,4909.54,4909.54,,,2362.39,,,2013-02,,,,0,39,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,21
FR_201112_022,,060100096,22,"ASHOK EXPN.OCP -CCL (10 MTY) - CCL,Jharkhandd",10 MTY,,COAL,2011-12,2006-04,,471.66,341.63,341.63,,,105.51,2011-03,2012-03,2013-03,,,,0,2,,,,FR_DEC_2011.pdf,Sector-Wise analysis of projects,47,22
